X;IonoTP1;IonoTP2;IonoTP3;IonoTP4;IonoTP5;IonoTP1c;IonoTP2c;IonoTP3c;IonoTP4c;IonoTP5c
PF3D7_0211900;1.39876708;1.567014837;1.326929085;1.097379414;1.111552149;1.5441162035;1.412675152;1.1075963055;0.9096505495;0.765962669
PF3D7_0212000;1.499747556;1.544342129;1.302905847;0.846873062;0.706122823;1.507909425;1.452651701;1.270196798;0.812042705;0.779468335
PF3D7_0212100;2.01337690733333;2.01075413566667;1.93598810666667;1.69374618866667;1.480380265;1.71047853166667;1.70635518966667;1.856408782;1.32132049633333;1.110678025
PF3D7_0212300;0.8090907635;0.732007782;0.5977539805;0.5325280225;0.650376274;0.7461453625;0.664024817;0.693124471;0.666986686;0.7360573075
PF3D7_0212400;1.23349388528571;1.19564357;1.13373399871429;0.817089369857143;0.784312750142857;0.986814532833333;1.10613940628571;1.027039993;0.765756492857143;0.7537432755
PF3D7_0212500;1.30007214166667;1.25110713033333;1.18608710233333;0.894011373333333;0.799033696833333;1.06467109283333;1.12868644216667;1.1779502645;0.830118248166667;0.899089683166667
PF3D7_0212600;0.802857404;0.862862285;1.516288425;4.232749162;5.338153385;0.844826856;0.869098963;1.933351809;4.601123688;7.157988744
PF3D7_0212700;0.659490016;0.6555680495;0.7503720135;0.568891837;0.7500443255;0.741885744;0.7211340745;0.6178818695;0.5036291765;0.609683131
PF3D7_0212800;0.9611848805;0.969100605;0.8987506485;0.693336914;0.9941465645;1.027990916;0.9230931485;0.8448849175;0.7693393135;0.89330155
PF3D7_0212900;3.0150787325;2.804302388;2.9216462685;3.6646655445;3.445304912;2.4783953435;2.648830849;2.7788743675;3.150563137;2.5323073125
PF3D7_0213000;2.007143548;2.114401208;1.62792569;1.349501915;1.18925945;2.101417987;1.958328139;1.749708829;1.302793138;1.273388871
PF3D7_0213100;0.811584152;0.804560758;0.705151888;0.690104568;0.557465392;0.788031745;0.751765376;0.72309393;0.605981804;0.561448724
PF3D7_0213200;1.464840716;1.17509923;1.041476794;0.853337755;0.576047533;1.184177406;1.035234928;0.97432767;0.68596596;0.733163251
PF3D7_0213400;1.098318891;0.908207857;0.774395209;0.722427985;0.704433506;1.094725206;0.900249433;0.93861933;0.761883136;0.706151976
PF3D7_0213500;0.8321542145;0.7371901485;0.746839192;0.685256072;0.885187417;0.920080299;0.709193048;0.771555276;0.5883581765;0.847961199
PF3D7_0213600;0.39519535225;0.58474249;0.80265784525;0.462224609666667;0.60349847875;0.4188637175;0.5202133445;0.627871714666667;0.385008589;0.59569514125
PF3D7_0213700;0.487449146;0.370538471;0.329259283;0.298991454;0.369954286;0.566530907;0.443375436;0.317549199;0.271132804;0.316417837
PF3D7_0213900;0.3889619655;0.4178274595;0.460680366;0.3765676025;0.4958063065;0.3755574765;0.3987264035;0.46038258;0.481938549;0.6096831315
PF3D7_0214000;0.485579142;0.424953204;0.3610546995;0.290102525;0.301538081;0.445841372;0.414301654;0.4119212525;0.3050244025;0.3627228635
PF3D7_0214100;1.39627376633333;1.24333358033333;1.31326883566667;1.413071285;1.51529222433333;1.27599614933333;1.22525302833333;1.43471025;1.279746797;1.37693203466667
PF3D7_0214300;1.16470424675;1.43972325475;1.42584820266667;1.5119270285;2.30799116075;1.424846569;1.59230974125;1.46786800825;1.91182516675;2.86850126775
PF3D7_0214400;0.345951762;0.327136229;0.349043112;0.3595978195;0.4425937085;0.337220794;0.3369445845;0.3551704905;0.4344903135;0.518037725
PF3D7_0214600;0.417219900666667;0.471162529;0.948681272666667;2.682303462;3.780628909;0.422176756666667;0.557247838333333;1.10313278233333;3.208856612;5.64921580433333
PF3D7_0214700;1.052191989;1.263199306;2.065996078;4.01618228;4.932724009;1.162879271;1.271978775;1.768838281;4.085971213;6.228028812
PF3D7_0214800;0.766703894333333;0.881000542333333;0.820086441666667;1.447549584;2.35317958833333;0.727923602666667;0.814758624;0.894409011;1.66656295466667;3.613080015
PF3D7_0214900;2.8866713575;3.0562945635;3.741261729;5.2323504905;5.81199884;2.512472291;2.9011499305;3.7028278455;4.818707666;4.3073342995
PF3D7_0215000;1.946056614;2.4752227715;2.4277573325;2.3878911135;2.7755017375;2.0190651655;2.383532343;2.2024396435;1.8592931155;2.322005167
PF3D7_0215100;1.548367846;2.080715865;2.419278578;2.768499306;3.030584516;1.854359354;2.008168916;2.201164286;2.319541057;2.066362728
PF3D7_0215200;0.382728625;0.792900453;0.832333551;0.295759107;0.550708222;0.604867601;0.77149402;0.420848357;0.306380059;0.501638002
PF3D7_0215400;1.335186758;1.3506515185;1.481666807;2.248900549;2.522953112;1.26582034;1.4625159915;1.608788428;2.1053462365;2.117491308
PF3D7_0215500;0.8757877835;0.9289373225;0.9100557325;1.146672615;1.43589564;0.852636121;0.8903851425;0.9953701205;1.1665488825;1.311011669
PF3D7_0215600;0.8508543285;0.8907174375;0.9142950885;0.6497003565;0.695987069;0.765313667;0.887789239;0.8149154205;0.649363059;0.7244810795
PF3D7_0215700;0.882644489333333;0.757055848;0.634024306;0.523639097666667;0.504534313666667;0.789924918333333;0.759033835666667;0.743498714333333;0.576609085;0.620616271
PF3D7_0215800;1.2304662365;1.184168352;1.2195311975;0.833943676;0.859003473;1.1678488615;1.1208988455;0.8876074205;0.838478176;0.719657613
PF3D7_0215900;1.605714809;2.438298458;2.193177825;1.856979409;1.613270967;2.442188481;2.210647097;1.794344217;1.403112195;1.327411421
PF3D7_0216000;0.919213564;1.204897779;1.64629645233333;1.44539471833333;2.80985070866667;1.21115506;1.295860827;1.039792961;1.554946628;2.652250296
PF3D7_0216200;0.725979228666667;0.684934716;0.715043769333333;0.529026309666667;0.651502460333333;0.642257707333333;0.724076079333333;0.590037879666667;0.558081673;0.718371378666667
PF3D7_0216300;0.4045453815;0.363412727;0.346216857;0.208485931;0.2339665225;0.386206565;0.3831511525;0.295869137;0.2324963725;0.293265309
PF3D7_0216400;2.455322406;2.3236388795;2.069528899;1.6080891095;1.3024418155;2.178091289;1.922505061;2.211366767;1.251955706;1.096850848
PF3D7_0216500;2.002156821;2.310898892;2.37923987633333;1.63502533066667;1.779384428;1.987827766;2.26533360966667;1.910396437;1.6281524305;1.50105530033333
PF3D7_0216600;2.0289603045;2.005571744;2.1451313495;2.8339540705;3.1826204815;1.9864079075;1.873702558;2.2509009515;2.546614884;2.5323073125
PF3D7_0216700;1.20220833266667;1.311567957;1.68680613466667;3.237188608;5.447393943;1.015685332;1.21313889433333;1.74545789066667;3.854152772;7.830054808
PF3D7_0216800;4.259881561;4.15624944;3.974428125;3.3535526345;2.9410521435;3.5646011435;3.972208061;3.0945107015;2.3547883525;1.937094409
PF3D7_0216900;1.4187139255;1.621429647;1.877343251;1.317986621;1.94268231;1.9431016665;1.877336767;1.0738009255;1.058773609;1.5936654115
PF3D7_0217000;2.934668282;3.3478019645;3.1526929545;2.0759703695;2.1952310365;2.7481718855;3.5433693995;2.2827834475;1.716270668;1.964105741
PF3D7_0217100;1.9984168005;1.742567242;1.477427472;1.3680878715;1.1613861875;1.82951153;1.650976535;1.6272802015;1.1319794515;1.008099441
PF3D7_0217200;0.694812414666667;0.788149982666667;0.721638375;0.7127309695;0.967962587;0.688167065;0.860099921666667;0.767304299666667;0.756460509666667;0.887513417
PF3D7_0217300;1.486034255;1.285224267;1.437153153;1.884454234;1.777132105;1.45111423;1.235636559;1.684668632;1.93453259;1.809755671
PF3D7_0217400;1.316486681;1.342230221;1.277469498;1.194349666;0.981476859;1.05922823;1.233559762;1.184751868;0.948964784;1.003276003
PF3D7_0217500;2.2614649095;2.096910789;2.6206495785;4.668307005;5.0062077885;2.171701882;2.2480277725;3.3380924485;4.8363313135;5.987821536
PF3D7_0217600;1.09250110933333;1.01703737333333;1.016982575;0.852260306333333;0.931361326333333;0.997226914666667;1.11068838066667;1.1917659925;0.810235176333333;0.737022012666667
PF3D7_0217800;0.792884;0.70091366;0.527097484;0.433133571;0.331100635;0.941378433;0.66662072;0.432326005;0.303668745;0.270112781
PF3D7_0217900;3.0755423005;2.8833333035;2.265953967;2.071929948;1.951973431;3.076163566;2.9504715705;2.18203491;1.4912303515;1.141226465
PF3D7_0218000;1.13571912;1.339639077;1.11637273;0.875964133;0.667269173;1.355982511;1.229406416;1.138841123;0.77272847;0.646341311
PF3D7_0218100;1.802689133;2.539354489;2.669402652;2.364456806;2.197764987;2.193709904;2.192995188;2.250900952;1.76507459;1.354422696
PF3D7_0218300;1.3046433285;1.03906236;1.1630060095;1.115965419;1.179968379;1.0166319185;1.0393883365;0.99026888;0.8479678635;0.9251362635
PF3D7_0218400;0.475605738;0.449569387;0.431004639;0.4460629085;0.487359895;0.465719648;0.4568739975;0.506293306;0.476515902;0.6338003495
PF3D7_0218500;1.026011896;0.87452259;0.723522594;0.618993088;0.483136677;0.901621881;0.748650366;0.721818649;0.59513651;0.542154914
PF3D7_0218600;1.3993904825;1.2505672635;1.2205910525;1.35879494175;1.36719788233333;1.10146959875;1.23009864033333;1.45352090025;1.61493469475;1.67148363133333
PF3D7_0218700;0.57658627;0.5253613325;0.575850473;0.588285868;0.7475103745;0.4848879945;0.5612281755;0.61915717;0.677832;0.9318891105
PF3D7_0219200;0.871424428;0.704800454;0.60764591;0.480002475;0.358129264;0.813589541;0.603281319;0.610867745;0.427034157;0.383946025
PF3D7_0219300;1.012298447;1.340934572;1.150287835;0.932530125;0.662201271;1.519268464;1.333241441;0.980704154;0.822888039;0.684928814
PF3D7_0219400;2.728967061;2.234891056;1.849787192;1.826272092;1.36494556;2.070180587;1.843071225;1.988189601;1.300081764;0.980123547
PF3D7_0219500;1.502241019;1.399236176;1.561508677;1.174955587;1.094659275;1.321905479;1.269902101;1.229387255;0.982856432;1.034146098
PF3D7_0219600;1.9005529295;1.5197258685;1.464002699;1.1321271035;1.0693199645;1.533467179;1.5772536435;1.508039891;1.025559783;0.8740077985
PF3D7_0219700;0.18949429;0.139923616;0.154031166;0.179394872;0.442593709;0.201622541;0.161982603;0.161962851;0.332137686;0.710010737
PF3D7_0219800;2.347485279;2.872320823;3.466407987;4.759620542;4.724941217;2.388233172;2.614565183;2.834987517;3.265794467;2.990534258
PF3D7_0219900;0.235621192;0.234501602;0.463506653;0.76768074;1.849771503;0.293914542;0.291776338;0.313723317;0.882537295;2.301746682
PF3D7_0220000;0.728888150666667;0.765261242333333;0.842696511333333;1.25199302733333;2.53731210166667;0.658822923333333;0.716115365;0.973902550666667;1.68554230233333;4.325020047
PF3D7_0220100;0.4232454775;0.374425227;0.382958227;0.407274847;0.5887172135;0.3989854415;0.3992455715;0.340504572;0.416188843;0.611612512
PF3D7_0220200;0.397688694;0.338148739;0.267081564;0.391113138;0.322654198;0.35496925;0.330195288;0.351982239;0.443302117;0.445686099
PF3D7_0220300;0.154587449;0.126967719;0.131421093;0.153536148;0.177375339;0.134888313;0.124601997;0.150485165;0.170813667;0.198725831
PF3D7_0220400;0.27987808;0.295394292;0.5355762815;0.8169739165;2.001807469;0.2981741605;0.3410979775;0.667618497;1.415991039;2.9847462015
PF3D7_0220500;2.34125192;2.201205712;3.507388819;5.17336013;5.383764104;1.679714446;2.429738911;2.943387896;4.515716906;7.233234513
PF3D7_0220600;0.258061314;0.285029578;0.320780507;0.286062092;0.278732696;0.298174161;0.302159859;0.311172715;0.280622451;0.270112781
PF3D7_0220700;0.168300862;0.171017747;0.141313002;0.158384656;0.201025396;0.159026229;0.147445705;0.15941225;0.207416588;0.393592901
PF3D7_0220800;2.73395388733333;2.44607209833333;2.65056082433333;3.66008627833333;3.74684302666667;2.39485917933333;2.26291072133333;2.88089816066667;3.15372633933333;2.67668898666667
PF3D7_0221700;0.335355029;0.3802553795;0.737653839;1.4278862105;3.7248823175;0.3656183175;0.412224965;0.9424452125;2.4246051595;7.3885493745
PF3D7_0222300;0.233127859;0.154175095;0.19218569;0.240809336;0.380090015;0.232859834;0.169251053;0.223177146;0.254864823;0.403239805
PF3D7_0223300;0.16892419;0.153527294;0.19218568;0.155152321;0.170618195;0.1796144395;0.164578476;0.2206265545;0.2385968625;0.266254019
PF3D7_0223500;0.681099008666667;0.569195429;0.582680605;0.588285868;0.406273997;0.560851430333333;0.725806651;0.45846963825;0.924562823;0.4968145785
PF3D7_0300100;0.3041882155;0.175768241333333;0.326433021333333;0.142222959;0.212850411;0.626875707;0.526097351;0.2697255225;0.262998824;0.289406561
PF3D7_0300300;0.165807506;0.167130977;0.208436676;0.181011046;0.184132497;0.1270789895;0.1640593;0.185555855;0.180303314;0.21416085
PF3D7_0300700;2.411065601;2.272463039;1.6526555465;3.07395526;4.155651004;1.251621541;2.44531427;2.994399767;3.39322702;3.328175371
PF3D7_0300800;0.410155412;0.437909081;0.48894296;0.320001658;0.594629725;0.40182518;0.409109894;0.381314096;0.553110902;0.603894989
PF3D7_0300900;0.153340783;0.137332432;0.156857432;0.119596582;0.125007388;0.157606349;0.131870454;0.253784303;0.189792961;0.1427739
PF3D7_0301200;0.7660805415;0.7954916365;1.010387955;1.0884904975;0.9865447615;0.934989027;0.8831166625;0.9124757155;1.0730080585;1.4026570755
PF3D7_0301300;0.4070387325;0.400984807;0.6161246865;1.3042492085;1.920721634;0.4110543885;0.4059948525;0.56686996;1.42412508;2.7271744105
PF3D7_0301400;0.312914907;0.417179654;0.330672416;0.27313273;0.322654198;0.465719669;0.37899776;0.275464375;0.242663863;0.243101506
PF3D7_0301500;0.445062253;0.563581218;0.491769226;0.426668878;0.319275614;0.629005495;0.564862431;0.497366202;0.391786902;0.4109573
PF3D7_0301600;0.2156744295;0.194986144;0.1844134705;0.2076778445;0.292246998;0.208721919;0.190018048;0.2187136035;0.327392863;0.47366205
PF3D7_0301700;0.359041809;0.300576639;0.308062333;0.344244209;0.300693447;0.281135644;0.280354511;0.295869127;0.269777137;0.262395286
PF3D7_0301800;0.450048955;0.389972288;0.39002387;0.463840791;0.513543839;0.447261252;0.38938125;0.61979483;0.661564039;0.71194009
PF3D7_0301900;0.5709762395;0.82140343;0.77439523;0.6488922575;0.6005422355;0.8831635065;0.828603277;0.561131117;0.559889215;0.574954361
PF3D7_0302000;0.618973145;0.510462058;0.503074268;0.3894969765;0.414720459;0.563691169;0.4916587235;0.620432471;0.521252824;0.5421549435
PF3D7_0302100;0.451295612;0.488437058;0.4938889355;0.463840779;0.4856706025;0.4579103405;0.504118918;0.53052396;0.4832942155;0.48234425
PF3D7_0302200;2.997001947;3.108765822;2.896209919;4.1834560815;4.2392707905;3.061254838;3.189811104;5.296950345;5.9066282005;5.6357102245
PF3D7_0302300;0.229803391;0.187428542333333;0.185120023666667;0.255893580333333;0.179627730666667;0.187423771;0.223245244666667;0.290767941;0.232270429333333;0.241172123
PF3D7_0302500;2.129317458;2.241369008;2.639726751;3.849717086;4.45690752666667;2.13880797133333;2.242143719;3.395693416;3.68424282266667;3.948148508
PF3D7_0302600;0.724732577666667;0.766988697666667;0.634024348;0.481618673;0.456108014666667;0.699999361666667;0.726152763333333;0.600665365333333;0.517863646666667;0.487489246666667
PF3D7_0302700;0.95245817;1.13104923;1.13756966;0.827479079;0.687540632;1.21683458;1.046656817;0.769004675;0.687321687;0.642482549
PF3D7_0302800;0.803480733;0.8673968655;0.7991250025;1.099803686;1.383527701;0.9527374725;0.931919103;0.7696423535;1.2560227265;1.2540950615
PF3D7_0302900;1.382560391;1.338991252;1.1919751805;0.947883735;0.790587218;1.3162259595;1.3540084205;1.214083686;0.886604235;0.6106478075
PF3D7_0303000;1.44427069;1.4445817475;1.3099715325;1.137783674;1.288082842;1.3339744475;1.306244317;1.2006930395;1.228909432;1.2917178885
PF3D7_0303100;1.518032155;1.999957571;2.124876494;3.02870250433333;3.482187734;1.70432566933333;1.968711629;2.2528139125;2.830174549;3.104367607
PF3D7_0303200;2.030207036;2.152621171;2.583201653;3.299411203;3.944489678;1.8465500885;1.9256200705;2.729137702;3.0210972355;3.07735637
PF3D7_0303300;0.57346959;0.590788584;0.524271219;0.507477397;0.456108048;0.580729706;0.584591074;0.661879654;0.569378862;0.613541864
PF3D7_0303400;2.01213025;2.5043734965;2.571190076;2.012131658;1.9384590915;2.18448078;2.505538537;2.583753777;1.7725306865;1.3775751525
PF3D7_0303500;2.04111537725;2.0664644535;1.99957898;1.669099584;1.4232259845;1.701367609;2.02426338125;1.999029647;1.292286696;1.1537674555
PF3D7_0303600;0.51238262;0.479367936;0.494595492;0.298991454;0.396982914;0.575050187;0.52644348;0.490989718;0.356539648;0.395522282
PF3D7_0303700;1.4891509345;1.295589;1.3311684625;1.297784515;0.99752515;1.4106477495;1.19669841;1.254893267;1.157059236;0.9801234895
PF3D7_0303800;1.429933949;1.230161748;1.069032853;1.216167921;1.1546290175;1.194116586;1.363872712;1.1675353;1.0669075685;0.9270656445
PF3D7_0304000;0.385221948;0.4158840625;0.6924336925;0.3369714415;0.946001844;0.391176102;0.4361069865;0.4578319785;0.3789080985;0.542154914
PF3D7_0304100;1.7341221835;1.93107537;3.060839592;5.500634532;8.4135038355;1.7847854305;1.9463870505;3.1136401535;5.95475434;8.823040933
PF3D7_0304200;1.087722195;0.9950123605;1.206813023;1.69536237;2.5195745775;1.087625786;1.0684621335;1.308455777;1.6993248035;2.4609203625
PF3D7_0304300;0.93500475;0.8803527435;0.8683684075;0.5632352425;0.723860356;0.8242385655;0.8753290445;0.747962282;0.6473295685;0.651164749
PF3D7_0304400;1.080865471;0.991125566;0.808310398;0.572124183;0.408807936;1.05922823;0.960473762;0.746049303;0.523286314;0.39166352
PF3D7_0304500;0.600896378;0.498801753;0.412633954;0.344244209;0.314207761;0.572210427;0.4734876;0.51522041;0.389075569;0.333782207
PF3D7_0305000;1.270983071;1.032584421;0.813256331;0.639195242;0.551552856;1.061358061;0.9578778585;0.834682513;0.6032704905;0.6058243695
PF3D7_0305100;1.55709459316667;1.4270912765;1.31538851716667;0.9403415855;0.8460522395;1.24854518083333;1.3391253895;1.35075314833333;0.942186470333333;0.7977973915
PF3D7_0305200;1.4947609285;1.6959260205;1.986154208;2.727286875;3.0922435255;1.4922907255;1.6966639035;1.9110340395;1.9718133145;1.6370764105
PF3D7_0305300;0.6270765265;0.5337826685;0.6542791895;1.107884577;1.3564990725;0.4962470125;0.511387367;0.7734682365;1.10961096;1.92262421
PF3D7_0305400;1.279086527;1.292997855;1.16300601;0.938994722;1.489952947;1.431236039;1.387235564;1.007485447;0.775439844;1.171131826
PF3D7_0305500;1.26765863983333;1.35604985233333;1.81069056466667;2.52068648766667;2.8799561555;1.11389352466667;1.33462585866667;1.95822009166667;2.42053805833333;3.1844367375
PF3D7_0305600;2.925318243;2.635875824;2.273726208;1.9337474105;1.306665034;2.8227154415;2.329538219;2.182672513;1.549523961;1.0997448765
PF3D7_0305800;1.0409719655;1.041653582;1.1043611115;0.8064688265;1.387750919;1.249491753;1.18891073;0.8359578325;0.8500013335;1.4142333605
PF3D7_0305900;1.414973843;1.545637624;0.28545227;1.270309642;1.165609406;1.979308614;1.606327502;1.179650665;1.061484902;0.978194195
PF3D7_0306000;2.061997197;2.539354489;2.376884718;2.524457599;1.995050299;2.754561461;2.429738911;2.109342948;2.226000234;1.545430975
PF3D7_0306100;0.975521621;1.0027859105;0.953862725;0.7717211855;0.673181659;0.996753643;0.90492201;0.8971721465;0.704267451;0.595212789
PF3D7_0306200;0.695643569;0.671115111;0.532750016;0.513942042;0.488204529;0.744015532;0.738266876;0.55092875;0.51244098;0.476556107
