X;DHB4TP1.1;DHB4TP1.2;DHB4TP1.1t;DHB4TP2.1;DHB4TP2.2;DHB4TP2t;DHB4TP3.1;DHB4TP3.2;DHB4TP3t;DHB4TP1.1c;DHB4TP1.2c;DHB4TP1.1tc;DHB4TP1.2tc;DHB4TP2.1c;DHB4TP2.2c;DHB4TP2tc;DHB4TP3.1c;DHB4TP3.2c;DHB4TP3tc
PF3D7_0906800;0.380433747;0.155297498;0.147669542;0.657194206;0.317999257;0.200199797;-0.073961269;0.16295329;0.020444905;-0.510352737;-0.3761215;0.23952259;0.261815249;-0.116901385;-0.268730296;0.004637974;-0.37588306;-0.289709447;-0.511363507
PF3D7_0906910;0.4048774;0.401023158;1.349429229;0.476437038;0.676141335;0.530183156;0.285740965;0.342898276;0.534364053;1.008110431;0.198116135;0.478849578;0.501678174;-0.973000094;-1.098309254;-0.09523515;-1.044770976;-1.36153808;-0.845807506
PF3D7_0907100;-0.176632192;-0.264269565;-0.090530535;-0.126916169;-0.161865662;0.007503191;-0.077662517;-0.112610652;-0.328291961;0.377803015;0.158975735;0.005728656;-0.062524319;0.046799384;0.061959768;0.068818666;-0.085208933;0.041624082;-0.119813306
PF3D7_0907200;-0.13503243;-0.001605483;-0.032475342;0.489430504;0.537922071;-0.123471378;0.337883522;0.147838054;0.025206102;-0.091420032;-0.146084496;-0.197482183;-0.134522625;-0.630110759;-0.24651526;-0.10555884;-0.047297759;-0.044390396;-0.089587182
PF3D7_0907400;0.1867457045;0.3911438095;-0.2178152995;0.282118053;0.4226181555;0.285393215;0.912920347;0.5533016515;0.5748551685;0.390118143;-0.0320182155;0.3089076005;0.2013827985;1.0598987765;1.130836629;0.9017939185;1.498469341;1.5100747225;1.4540148075
PF3D7_0907600;-0.294747975;0.133118362;-0.304357656;-0.782894708;-0.575702684;-0.11418921;-0.09298676;-0.651885022;-0.162134761;-0.681327534;-0.402169051;-0.231020159;-0.519232795;-0.750735338;-0.909053822;-0.583252219;-0.848518404;-0.964334322;-0.648940161
PF3D7_0907700;-0.578171964;-0.564252748;-0.305163475;-0.687949213;-0.721151365;-0.514321644;-0.832673894;-0.94100958;-0.705244021;-1.135707694;-0.747886583;-0.592519596;-0.361848364;-1.231612003;-1.161034969;-1.097407261;-0.768003448;-0.835864993;-0.675477203
PF3D7_0907800;0.21688869;0.10208172;-0.211363967;0.002925161;0.336002954;0.327868658;0.495973107;0.232018555;-0.109334355;-0.309908051;0.432157474;0.318503527;0.353071669;-0.036968027;0.289085758;0.760728423;-0.018773286;0.0880365;-0.024344676
PF3D7_0907900;-0.623687453;0.257762664;0.201676512;0.366140189;0.484559415;0.585167336;0.058993386;0.138512062;0.359381769;0.427645767;1.034221827;0.472466598;0.50086087;0.855511506;0.951110966;0.918394955;0.404178396;0.351342813;0.57465336
PF3D7_0908000;0.110811677;0.129107888;-1.193231878;-0.05138313;0.051127556;-0.047013537;0.408196848;0.447376849;0.546939776;0.344091612;-0.078752842;-0.043797128;0.215957722;1.108686279;1.111060773;1.133149799;1.532824402;1.375907471;1.523724269
PF3D7_0908100;0.388527606;0.389423136;0.042024445;0.929387636;0.773852889;0.673056447;0.462132138;0.317572488;0.662458363;0.489483953;0.214749933;0.720158068;0.6861287;1.217958504;1.172821527;0.978398833;0.877833102;0.970826054;0.678174329
PF3D7_0908200;0.028459127;0.115831147;0.157067552;0.241633271;-0.071229408;-0.051343649;-0.001626462;-0.164895199;0.297689156;0.456541722;0.949120906;0.001689766;0.163492234;0.502609201;0.823167385;0.791305842;1.018401676;1.311781563;1.267665041
PF3D7_0908300;0.86284382;0.853383271;-0.798053712;1.175595149;1.013377387;0.762988941;1.389228325;0.99513804;1.258421068;1.927832968;1.284294562;1.418965609;1.320986898;1.744259941;1.950769829;1.814236822;1.892448492;1.913103739;2.019489198
PF3D7_0908500;-0.186791314333333;-0.0923089956666667;-0.0599044243333333;0.00195981933333333;0.162729768;0.0849314826666667;0.164311730333333;0.031996406;-0.161557894333333;-0.519112601333333;0.00332080033333332;-0.209517792333333;-0.121732517666667;-0.00673710299999999;0.138793761333333;-0.0679809046666667;0.202763004;0.290618504666667;0.108991430666667
PF3D7_0908600;-0.255714998;-0.096188097;-0.181241059;-0.095963673;-0.033124084;0.015122873;0.071126298;0.043958778;0.152389889;-0.90409893;-0.266541287;-0.357943437;-0.133865899;-0.364272836;-0.2910035;-0.184484668;-0.139198393;0.02616364;-0.053130454
PF3D7_0908900;0.142076868;0.136206526;0.123484099;0.23507677;0.220761986;0.102695229;0.006174794;0.249957212;0.232454032;-0.57848163;0.045865484;0.107781942;0.189845977;-0.16069602;0.139389426;0.528349017;-0.144286508;-0.215771745;-0.047753284
PF3D7_0909100;-0.258445721333333;-0.159254612333333;-0.00713803333333333;-0.141533858333333;-0.247462411333333;-0.111438020666667;-0.229678546333333;-0.206988805333333;-0.194160519333333;0.0825920616666667;-0.101822405;-0.118333117333333;-0.235401884;-0.228193875;-0.182609058333333;-0.325055322666667;-0.176547126666667;-0.178001238333333;-0.316414720666667
PF3D7_0909200;-0.5532825955;-0.510643642;-0.716410872;-0.707368572;-0.6628896205;-0.8221783335;-0.602716561;-0.910444038;-0.594620097;-0.7464608995;-0.351659379;-0.750143478;-0.484398681;-0.504223367;-0.263557825;-0.749514095;-0.8791445685;-0.9395180495;-0.3894412595
PF3D7_0909400;-1.347255066;-1.103807133;-1.100849569;-1.183084223;-1.076460771;-1.159214989;-1.253265822;-1.216391705;-1.487475556;-1.516107911;-1.404395308;-1.171350588;-1.117592303;-1.062383165;-1.382071026;-1.350703138;-1.267839495;-1.097502491;-1.54057102
PF3D7_0909700;-0.99046688;-1.113246047;-1.276216279;-1.193922543;-0.948939813;-0.71339523;-0.947675255;-0.844668392;-0.894920779;-1.419657754;-1.00366668;-1.370629562;-1.061081818;-1.703519411;-1.745424268;-1.101546334;-0.968504544;-0.922012734;-0.699484127
PF3D7_0909800;0.3671210575;0.1785300055;-0.2914028695;0.43379775;0.3592173875;0.17761905;0.432971764;0.4108582375;0.403323427;-0.2466146735;-0.104554137;-0.0434084305;0.0211029245;0.0978159525;0.1346890255;0.1975311015;0.1500362905;0.047478953;-0.1127116705
PF3D7_0909900;-0.039221493;-0.016749694;1.253141992;-0.486847549;-0.255408941;-0.26470587;-0.179066842;-0.358268903;-0.23496541;-0.113218991;0.395165723;0.250178838;0.152341537;0.167974816;-0.101721489;0.236867186;0.469316167;0.30552707;0.464245242
PF3D7_0910000;-0.444468799;-0.251401376;-0.275469796;-0.095869436;-0.028810307;-0.020467248;-0.363229545;-0.38759072;-0.238475446;-0.253875885;-0.452800115;-0.06362256;-0.326587308;-0.454979493;-0.061148453;-0.523425195;-0.424469115;-0.301397267;-0.085883161
PF3D7_0910100;-0.505823645;-0.822419294;-1.9912532835;-0.7425254165;-0.8030818635;-0.8647560215;-0.8153147415;-0.90538614;-0.873764384;-0.4128207915;-1.6033953695;0.147584334;0.036669933;-0.443520412;-0.3462774015;-0.5848245275;-0.5246111;-0.454873979;-0.449508435
PF3D7_0910400;-0.1396450125;-0.0216747685;-0.246352191;0.1506223365;0.106434056;0.0456411175;-0.3165201085;-0.0839853055;-0.2517801515;-0.5470599245;-0.23763198;-0.0698733115;-0.1397650505;-0.6231642775;-0.646889466;-0.637753835;-0.914467826;-0.702794201;-0.6911612465
PF3D7_0910500;0.478373373;0.196136532;-0.011393337;0.22136909;0.326257545;0.446206799;0.302560769;0.13845696;0.178460098;-0.414769821;-1.053246449;-0.06728952;-0.343162091;-0.649209435;-0.80065032;-0.447635191;-0.310788322;-0.35834573;0.070142224
PF3D7_0910900;-0.075059672;-0.063523794;0.121340661;0.110755073;-0.372513807;-0.63150728;0.244107099;-0.256157391;-0.009140659;0.076063013;0.148617701;-0.171492497;-0.037922799;0.14094646;0.506855287;0.323584343;0.178776916;0.049382614;0.274395789
PF3D7_0911100;-0.327345021;-0.246492213;-1.045692574;0.06437386;0.01364631;-0.092468262;0.829242675;0.856159207;0.906176689;-0.530862465;-0.839260781;-1.606265516;-1.562633263;0.202461928;0.145710776;0.078186627;1.393874752;1.596193237;1.511679979
PF3D7_0911300;-0.278448078333333;-0.303374307666667;-0.143216729333333;-0.500079814666667;-0.370822321333333;-0.266254367;-0.653334395;-0.356726258333333;-0.249708524333333;-0.268910980333333;-0.363359700333333;-0.149193972666667;-0.582085801;-0.32538375;-0.178130914666667;-0.389484695666667;-0.235713780333333;-0.216071338333333;-0.199326127666667
PF3D7_0911400;0.825617852;0.162904629;-0.217470971;0.090464483;0.152494682;0.592636552;1.1703602;1.521833127;0.896289671;-0.115130155;0.328486572;0.561818971;0.564388867;0.227368085;0.287407638;0.65110308;0.47791059;0.534728825;0.213210573
PF3D7_0911600;0.582489763;0.25280935;-0.088844697;0.09002609;0.342033475;0.276034081;0.259001762;0.157008907;0.22476046;0.457020457;0.195547922;0.699144574;0.429547266;1.065671347;1.189138834;1.022320269;1.368862109;1.160371083;1.301621328
PF3D7_0911700;0.051780236;-0.048495141;0.234911765;-1.372410936;-1.310238609;-0.060921966;-0.563196209;-0.433580759;-0.642846767;0.289657149;-0.004532136;-0.13786758;-0.329434836;-0.814238984;-0.555175451;0.22506884;0.787362678;0.508941676;0.865669662
PF3D7_0912000;0.209687961;0.323455085;0.097381008;-0.11575549;0.062345605;0.257243682;-0.032438533;-0.001973442;-0.010068021;-0.04130627;-0.492536152;0.192503013;0.129190901;-0.265159832;-0.353393845;0.06309448;0.026571594;-0.496164877;-0.14353835
PF3D7_0912800;0.094508517;0.043725084;-0.668713041;0.152219284;0.002212454;0.179152912;0.337503383;0.236141846;0.192374472;-1.299153816;-0.349295308;0.052753755;0.126990626;-0.003332977;0.06305677;-0.312659964;-0.33595978;-0.033953231;0.036036856
PF3D7_0912900;0.927916199;0.882945478;0.88487865;1.427646141;1.494485947;1.218725023;1.119535439;1.175425521;0.842912439;-0.330010741;0.515600398;0.495745069;0.449515888;0.564472337;0.585407186;0.427276679;0.367176131;0.370762485;0.357217349
PF3D7_0913200;0.196831967;0.1873081025;0.131425156;0.1171747225;0.1307106635;0.1516748285;0.155240524;-0.019073792;-0.0627110155;-0.3180965425;-0.46044609;0.2602689375;0.2783642225;-0.341638938;-0.37590431;-0.359782558;-0.4131839855;-0.4769900645;-0.343938419
PF3D7_0913400;0.291716004;0.36108575;0.39612612;0.672309323;0.640590639;0.563529071;0.016328084;0.505335681;0.256684388;0.522955031;0.434698692;0.173129553;0.320243231;0.653701457;0.715995616;0.203988798;0.573787875;0.510318453;0.51476778
PF3D7_0913800;-0.435696558;-0.350544888;-0.888571353;-0.308444128;-0.508884955;-0.062420081;-0.259631568;-0.356333834;-0.216776091;0.221973184;-1.216558214;-0.572267625;-0.299011278;0.147372608;0.282839803;0.011563984;0.461454682;0.605652879;0.473559961
PF3D7_0914000;-0.13908382;0.354613751;0.304955819;0.308550785;0.234150949;0.242198945;0.086982951;0.125206184;0.209607085;-0.224013267;-0.293670842;0.007781362;-0.151487566;-0.688267684;-1.060228082;-0.844232629;-0.68404219;-1.324828703;-0.608030467
PF3D7_0914100;0.07654701;-0.005549935;0.24607778;-0.007599919;0.106624724;0.281143319;0.213689268;0.377036454;0.147664018;0.598991676;0.498478522;-0.369047888;-0.267019174;-0.059349278;0.015833114;0.219586143;0.536415005;0.363199955;0.319388333
PF3D7_0914200;-0.252995307;-0.109658408;-0.840844077;0.09658655;0.005056509;-0.222533666;-0.164800826;-0.036407205;-0.190084833;-0.57379713;-0.998770393;-1.209131324;-0.893583915;-0.480744838;-0.48702257;-0.641771118;-0.179475832;-0.300561153;-0.270014173
PF3D7_0914300;-0.0351239595;-0.075188656;0.546387724;-0.3093730505;-0.2148083855;-0.10661937;-0.134838828;0.1260057335;-0.0966520465;-0.0873016;0.098214265;-0.2772799485;-0.1161980375;-0.753371973;-0.8466713925;-0.515956269;-0.573424631;-0.4486412235;-0.4940438985
PF3D7_0914400;-0.500417926;-0.144871572;-0.148024538;-0.503590709;-0.417778398;-0.304485444;-0.471054961;-0.327475385;-0.473209513;-0.831602313;0.139799267;-0.573906026;-0.568488329;-0.201652639;-0.141612897;-0.028692575;0.278040389;0.601385512;0.245429308
PF3D7_0914500;0.1393383715;0.1119617155;-0.4912072615;0.311938793;0.297422873;0.3488985465;-0.1253823255;0.00994293349999997;0.002680635;-0.0145313745;-0.1000255035;0.028227685;0.029613227;0.0949452035;0.040997691;-0.047175189;0.2346364205;0.1896170295;0.474191193
PF3D7_0914700;-0.930355506;-1.005333599;-2.176964063;-0.630883802;-0.65475202;-1.215188813;-0.656453867;-0.651315464;-1.029544815;-1.834283734;-1.834995087;-1.413180917;-1.281963782;-0.878804335;-0.663628146;-0.982179338;-0.45880622;-0.483184731;-0.525128097
PF3D7_0914800;0.838459247;0.712680232;0.367443524;0.681265483;1.034970428;1.042958319;1.144582987;1.226584687;1.010305816;0.935503572;-0.092957658;0.478961517;0.425689805;1.558935036;1.384713672;1.519565986;1.902566699;2.033482049;1.77510209
PF3D7_0914900;0.384577271;-0.106580304;-0.808045706;-0.459659782;-0.130494011;0.090308617;0.109722008;-0.111520302;-0.007784672;-0.36114943;-0.328718028;-0.02321245;0.081193446;-0.605800067;-0.499991961;-0.248258071;-0.386266258;-0.712420533;-0.384486222
PF3D7_0915200;0.273789151;0.346140997;0.249281345;0.709222876;0.879147158;1.090794728;0.621815465;0.666412707;0.461779132;0.031140615;-0.003668572;0.246715395;0.013343927;0.134029849;-0.035597496;0.270787074;-0.096531401;-0.225970482;-0.048547009
PF3D7_0915300;0.226748721;0.503990222;-0.09254726;0.168342466;0.198108106;-0.055670503;-0.171695474;0.035784081;0.076629946;0.4551024;-0.503141219;0.280812048;0.140349837;0.436369012;0.65927451;0.336941653;0.083214235;-0.170449468;0.045347848
PF3D7_0915500;-0.241579567;0.1687047;-0.398864317;-0.044523355;0.410936217;-0.24663184;-0.307790441;0.175580303;-0.256084937;-0.450969;-0.386335335;-0.159237143;-0.466715825;0.620514242;0.736242403;-0.481646756;0.113054396;-0.040311145;0.318642174
PF3D7_0915700;0.720009326;0.389336199;0.643137481;1.245630753;0.834844946;0.725755442;0.490286184;0.670668572;0.338364811;0.149284903;0.219963298;0.109196008;0.331345385;0.586406133;0.871606979;0.249383474;0.733121709;1.034775694;1.013606731
PF3D7_0916000;0.180487018;0.32103711;-0.2692633;0.654547802;0.721457508;0.293864518;0.76768426;0.751062842;0.415650444;0.563126822;0.100213219;-0.391524672;-0.531332296;1.221271951;1.092162007;0.654826564;1.613237366;2.037890366;1.869871555
PF3D7_0916400;-0.478914261;-0.32391199;-0.053948745;-0.019623449;-0.207063172;-0.099303712;-0.479701857;-0.239592634;-0.306343031;-0.379757447;0.217066203;-0.184416011;-0.055450676;-0.189666081;-0.42682264;-0.231880471;0.03640718;-0.058966628;-0.301952139
PF3D7_0916600;-0.582177146;-0.961298743;-0.649553784;-1.464245776;-1.955452945;-1.173785906;-0.308389667;-0.469982354;-0.707276545;-0.197807704;-0.149891339;-0.257066032;-0.054502113;-1.098055767;-1.188080295;-0.459059324;-0.523318688;-0.380369614;-0.619400107
PF3D7_0916700;-0.410743812;-0.462622562;-0.416750522;0.063444401;-0.039990936;-0.166130094;0.139674596;0.0274949;0.041849647;-1.031110548;-1.08361448;-0.809465739;-0.846050693;-0.801282923;-0.671286229;-0.787047059;-0.124225141;-0.174998047;-0.24636461
PF3D7_0917000;0.182058613;0.478742064;-0.070084639;0.444121826;0.195869498;0.815284313;0.61538236;0.196257569;0.647294909;0.470465735;-0.106926631;0.344005252;0.349856961;0.544976806;0.703402231;0.687039544;0.594503692;0.669008554;0.639320035
PF3D7_0917100;-0.196722286;0.111987502;-0.130511403;0.100783381;0.026590301;0.086262733;-0.690004577;-0.141495831;-0.290082468;-0.506952861;-0.349652864;-0.345976803;-0.444381423;-0.550739735;-0.79024885;-0.592630349;-0.737578878;-0.372755799;-0.587034381
PF3D7_0917400;-1.479450364;-0.889886831;-1.680883717;-1.214794023;-1.229128592;-1.338519912;-0.615178309;-0.423305524;-0.360077084;0.120773078;-0.163943844;-0.862034153;-0.811238767;-0.158723186;-0.10018739;-0.086317083;0.213427514;-0.041309213;0.174052195
PF3D7_0917500;0.930505676;0.520045182;0.280335737;1.049330719;1.000431875;0.964289877;0.6584534;0.799017368;0.62133535;0.106905968;0.013860515;0.657864346;0.762989069;0.873300547;1.058264903;0.990292507;0.968149607;0.793245534;0.878567078
PF3D7_0917600;-0.258640477;-0.22838394;-0.377853287;-0.539574279;-0.620722735;-0.417206347;-0.439634224;-0.164734178;-0.757086703;-0.930591393;-0.621275419;0.017351906;-0.045821001;-1.088126836;-0.81320822;-0.620952654;-0.648073839;-0.69074852;-0.321402685
PF3D7_0917800;0.018729076;-0.179687307;-0.389562892;-0.04976906;0.031512331;-0.032433074;0.083342359;0.257987433;0.306726479;-0.222683735;-0.890431656;-0.534628134;-0.419846896;-0.541466457;-0.57322379;-0.430187008;-0.329879139;-0.161851643;-0.575672365
PF3D7_0917900;0.395347117;0.404371534;0.27570028;0.263491039;0.4334642;0.186465242;-0.163293739;-0.081714841;-0.143155313;0.042690889;0.317211071;1.183221179;1.139682093;0.41239585;0.439037863;0.330739378;0.109094666;0.124576746;0.115088582
PF3D7_0918200;0.747315671;0.135607604;1.129619812;0.711500864;0.911137605;0.581330243;0.458050935;0.752074268;0.514224238;1.653657423;1.507787999;1.130968555;0.951180144;1.732801959;1.732695421;1.503776059;1.268980593;1.774617509;1.475033492
PF3D7_0918300;0.291285231;0.366736453;1.140367887;0.667001865;0.658130373;0.842530049;0.826958861;0.667076008;0.529564039;-0.504331209;0.62873971;-0.041473763;0.317568286;-0.026422132;0.058575495;0.189875476;0.164136735;0.157572914;0.252063808
PF3D7_0918400;-0.333072925;-0.3609974;-0.154035053;-0.280819666;-0.340676465;-0.525373675;-0.84772793;-0.688008662;-0.465637758;-0.245351401;-0.449871453;-0.303181144;-0.329373333;-0.125761324;-0.105935768;-0.215341851;-0.308648101;-0.139259481;-0.04273028
PF3D7_0918600;0.389583848;0.176679741;-0.087338897;0.758404032;0.347792565;0.389549357;0.379058645;0.112579555;0.33454787;0.349935347;0.069233363;0.785353251;0.743968208;0.76201163;0.52445259;0.572873647;0.568767151;0.565406077;0.298621536
PF3D7_0918700;-0.382451107;-0.526177329;-0.320394405;-0.509627876;-0.415282123;-0.310346448;-0.348588438;-0.691382566;-0.589612673;-0.809410568;-0.786305332;-0.964971468;-0.915110877;-0.347942099;-0.205232439;-0.357022358;0.123810599;0.244016259;0.278794032
PF3D7_0918800;-0.4586465015;-0.64935686;-0.726222948;-0.7133706285;-0.852924056;-0.675027624;-0.7961578815;-0.870887141;-0.870021976;-1.12220864;-1.359991864;-0.6517929855;-0.4494259065;-1.043605872;-0.971250413;-0.8604526825;-1.0086670205;-0.959000839;-0.848293269
PF3D7_0919000;-0.17675727;0.033863531;0.149679005;-0.069316023;-0.221877598;-0.246027796;-0.381966834;-0.36248844;-0.442525039;-0.768943427;-0.6319686;0.075445249;-0.096691058;-0.556646936;-0.585725466;-0.59387501;0.051272897;-0.095613129;-0.059941311
PF3D7_0919500;0.611397697;0.070503959;0.19610777;0.359095263;0.392583016;0.268816462;0.240453458;0.317062926;0.196839233;0.623032518;0.33073513;0.421268201;0.298751069;0.423984076;0.315428866;0.321129392;0.424084857;0.423824612;0.233150997
PF3D7_0919800;-0.245308181;-0.298220712;-0.795385393;-0.461509078;-0.140437334;0.170829932;-0.151716622;-0.535456264;-0.278702429;-1.033234761;-0.777644785;-0.328700764;-0.162927916;-0.82405866;-0.652985392;-0.584501148;-0.054053143;-0.118086105;-0.073402477
PF3D7_0919900;0.0265022575;0.14134528525;-0.240849022;0.1151316135;0.20684760775;0.31257618075;0.2654782335;0.02377602075;0.23394335775;-0.3160443635;-0.580763964;-0.1902000585;-0.22901272275;0.10657704825;0.199407993;0.02100183575;0.34654293675;0.59573319625;0.58022139675
PF3D7_0920200;-0.0655580395;0.0212420815;-0.761611802;0.122788271;0.074300994;0.1963402345;0.00107685800000001;-0.0243562745;-0.0666545375;-0.4840305905;-0.8787577535;-0.141769601;0.026328429;-0.0179211165;-0.093005621;-0.1220736605;-0.0738104805;-0.00682055849999996;-0.025259549
PF3D7_0920500;-0.06590397;0.0828452535;-0.161279918;0.093931908;0.219110541;0.236887449;0.4359253185;0.558945165;0.5204730325;0.5866887705;0.4346130005;-0.4295309195;-0.379224518;0.6414969435;0.554417733;0.663968179;1.5126726295;1.460588727;1.5338649075
PF3D7_0920700;-0.565193618;-0.4713417;-0.612814164;-0.452390517;-0.30968735;-0.180210052;-0.517261634;-0.295363441;-0.470414449;-1.462335008;-0.810294604;-1.194315205;-1.096281155;-0.860405244;-0.855909039;-1.090160873;-0.342825334;-0.044422497;-0.358338641
