X;dnadTP1.1;dnadTP1.2;dnadTP1.3;dnadTP1.1C;dnadTP1.2C;dnadTP1.3C;dnad2TP1.1;dnad2TP1.2;dnad2TP1.1C;dnad2TP1.2C
PF3D7_0208100;0.111465126;-0.00466864700000002;0.190213465666667;0.204939341333333;0.390487227666667;0.299021041;0.182344390666667;0.665734818666667;0.0832298993333333;0.0832298993333333
PF3D7_0208200;0.509843869;0.642969763;0.961575907;0.427241517;0.404593048;0.355055061;0.565593674;0.135392013;0.279476248;0.279476248
PF3D7_0208300;-0.379694445;-0.356132204;-0.111074895333333;-0.194761080666667;-0.0214834356666667;0.0605331023333333;-0.423158739;-0.190885295;-0.309317180333333;-0.309317180333333
PF3D7_0208400;-0.115293689333333;-0.0803783333333333;-0.113676629666667;0.012616147;-0.0266596036666667;-0.0833015116666667;0.231459175666667;-0.311648470333333;0.269410286333333;0.269410286333333
PF3D7_0208600;0.299500382;0.38086046;0.749055696;-0.1201597515;0.2920158515;0.3014366925;0.530839763;0.3793451585;0.259061575;0.259061575
PF3D7_0208700;-0.489282268;-0.52150816;-0.497142769;-0.69579488;-0.088573896;-0.304906254;-1.008172806;0.377965086;-0.837520937;-0.837520937
PF3D7_0208800;0.322714094;0.403580247;0.20347242;0.351696256;0.565096712;0.432074189;-0.177432969;0.150852672;0.22388468;0.22388468
PF3D7_0208900;-0.25173559025;-0.34382433775;-0.36820547575;-0.0348092935;-0.00648793175;-0.02135488775;-0.1135094805;-0.000388548749999995;-0.138208463;-0.138208463
PF3D7_0209000;-0.4785369444;-0.3758414762;-0.1889858454;-0.267047945;-0.1250748222;-0.0977621854;-0.40317688;-0.5421772092;-0.1223476058;-0.1223476058
PF3D7_0209100;-0.0208004195;0.0079234045;-0.100859605;0.3437210215;0.238823084;0.172562683;0.410560296;0.000322819000000002;0.6047183385;0.6047183385
PF3D7_0209200;-0.492674284;-0.082790912;0.483555842;-0.388429288;-0.270942255;-0.159813489;-0.385944155;0.490579752;-1.013163337;-1.013163337
PF3D7_0209300;0.124394881;0.148087319;0.588478241;-0.163925936;0.039496493;-0.024266586;-0.284702124;0.124669206;0.243734829;0.243734829
PF3D7_0209500;0.065803776;0.1340893125;0.3780645185;0.3366945205;0.0772338075;0.259657444;-0.127476062;-0.5743849315;0.3159516495;0.3159516495
PF3D7_0209600;0.2833551075;0.582335732;0.1233019745;0.1430737805;0.3431121225;0.523338598;0.0190834545;0.2938392025;-0.017555544;-0.017555544
PF3D7_0209700;0.3770637425;0.4479472495;0.220616755;0.158326279;0.2214179445;0.1962404195;0.206897816;0.629998134;-0.220348257;-0.220348257
PF3D7_0209800;-0.0483481225;-0.007174284;0.1006742705;0.0207330705;-0.136044566;-0.015740344;0.2517017835;-0.4970667155;0.248620406;0.248620406
PF3D7_0210100;0.137583942;0.488542705;0.57917019;0.195388632;0.668140299;0.678428379;-0.263633161;0.927064969;-0.131510638;-0.131510638
PF3D7_0210200;-0.798699489;-0.5871334345;-0.5661548535;-0.41313409275;-0.51351552375;-0.4640504415;-0.509578901;-0.436094544;-0.5032758975;-0.5032758975
PF3D7_0210300;-0.0458927755;-0.040452729;0.750043909;0.1608437335;0.1442027895;-0.042089276;-0.124515084;0.304958862;-0.215635382;-0.215635382
PF3D7_0210500;-0.2419316205;0.073454188;-0.1666143465;0.2125403625;0.263322523;0.198433442;-0.080662255;-0.049720476;-0.1144363525;-0.1144363525
PF3D7_0210600;-0.1718204515;0.157170003;-0.0851403255;-0.0611522055;-0.012477354;-0.006095529;-0.2225348405;0.0265804925;-0.6023549195;-0.6023549195
PF3D7_0210800;0.5194476545;0.5107977575;0.821585444;-0.107774942;0.2304709585;-0.063161037;0.574942265;0.163553384;0.6708464445;0.6708464445
PF3D7_0210900;0.202327916;1.06485773;0.744638205;-0.214481712;0.707731076;0.805013004;0.720256732;1.22886738;-0.233339345;-0.233339345
PF3D7_0211100;0.258128493;0.102074259;0.031735024;0.3444629785;-0.0440566075;-0.011352087;0.2054650445;0.004720591;0.05834669;0.05834669
PF3D7_0211200;0.732204504;1.096097494;0.84304111;0.273063412;0.762474002;0.680794357;0.440747415;1.085672744;-0.629157605;-0.629157605
PF3D7_0211300;1.114277085;0.705523445;0.251171749;0.794741162;0.419092303;0.210906642;0.883359295;0.23104314;0.974635651;0.974635651
PF3D7_0211400;0.3567938615;0.1234911815;0.2551221445;-0.0666477055;-0.0268436875;0.0848402685;0.0607950795;0.0986401145;0.1235802225;0.1235802225
PF3D7_0211500;-0.135051241;-0.101144607;0.1355951425;-0.2344103155;-0.109082194;-0.2064166135;-0.4447750525;-0.3094143445;-0.356274233;-0.356274233
PF3D7_0211600;0.811131852;0.875923297;0.933842838;0.680330204;0.635917352;0.693811414;0.694243328;0.132838933;0.821148893;0.821148893
PF3D7_0211700;-0.0123874745;0.256877648;0.461202978;0.1563554675;-0.0739449335;-0.1723777985;0.111586202;-0.1937721715;-0.027396169;-0.027396169
PF3D7_0211800;-0.043168794;0.0546711915;0.3267870195;-0.2507914735;0.2957931625;0.2801880195;0.2182773745;0.166166883;0.3831766615;0.3831766615
PF3D7_0211900;-0.137208589;-0.0547686535;0.1274737965;-0.111480807;-0.32054546;-0.1319189445;-0.2558656465;-0.481496218;-0.01842242;-0.01842242
PF3D7_0212000;0.022124843;-0.028048654;0.210849948;0.011531839;0.026244615;0.01266007;-0.011051851;0.009454994;0.020155183;0.020155183
PF3D7_0212100;-0.791398486666667;-0.670754764333333;-0.369815741;-0.385925997666667;-0.472455555666667;-0.354657738666667;-0.849930506333333;-1.23186165666667;-0.609109835333333;-0.609109835333333
PF3D7_0212200;0.162316065;-0.135264314;0.128267372;-0.112213465;-0.667868781;-0.593126458;0.366103576;0.106438412;0.34581295;0.34581295
PF3D7_0212300;-0.4901539435;-0.421617374;-0.0247383545;-0.0289274305;0.3424614365;0.4996667405;-0.667540109;0.350450774;-0.382108195;-0.382108195
PF3D7_0212400;-0.279065833142857;-0.135906081285714;-0.0214201552857143;-0.284501116666667;0.0522741134285714;-0.107082228285714;-0.2169824618;0.145107105;-0.058252898;-0.058252898
PF3D7_0212500;-0.0951951076666667;-0.170409752;-0.1286577182;-0.0195647598;-0.243425292666667;-0.179776078666667;-0.0258524786666667;-0.216309603166667;0.0723072338;0.0723072338
PF3D7_0212600;-0.292248107;-0.065439484;0.255229837;-0.300534571;-0.506075243;-0.519945431;-0.338793371;0.206227701;-0.125325953;-0.125325953
PF3D7_0212700;-0.133956389;-0.00422202350000001;0.0972923645;-0.1695022595;0.3383944955;0.153831183;0.0408275245;0.4294792295;-0.2182849985;-0.2182849985
PF3D7_0212800;-0.025393528;-0.0235087705;-0.2833449535;0.18598806;0.0865881205;0.0111397155;-0.423329663;0.2636865015;-0.128729042;-0.128729042
PF3D7_0212900;0.168524796;-0.1082836345;0.149229279;-0.543090588;0.095787718;0.124233409;-0.419663674;0.2277062315;0.977771851;0.977771851
PF3D7_0213000;0.70989862;0.90586217;1.138205589;0.568873129;0.637947957;0.476649961;0.918627814;0.695390755;1.064985111;1.064985111
PF3D7_0213200;0.001220703;-0.009603981;0.005489687;-0.006808633;-0.052588195;0.009258745;-0.015112628;0.0540068;-0.029760349;-0.029760349
PF3D7_0213400;-0.499966095;-0.921432085;-1.194747792;-0.526675444;-0.239574661;-0.061154305;-0.507801689;0.268432008;-0.721836355;-0.721836355
PF3D7_0213500;0.39942312;0.3647091085;0.2626578375;0.0739041215;-0.191558004;-0.231778712;0.2296728375;0.147583581;0.0989908415;0.0989908415
PF3D7_0213600;-0.60205707625;-0.44427074075;0.0714479793333333;-0.647063019;-0.414556591333333;-0.164352139;-0.635429783;-0.1404447835;-0.580219122;-0.580219122
PF3D7_0213700;0.350094757;0.535376539;0.275048448;-0.044228854;0.146389349;0.129638666;0.316667711;0.37992787;0.407799837;0.407799837
PF3D7_0213800;0.312627306;0.1941721345;0.3204961255;0.286184789;0.363891845;0.3636130375;0.7230114435;0.48359148;0.700881926;0.700881926
PF3D7_0213900;0.011672773;-0.0202173775;-0.02269406;0.01589294;0.0787089875;0.043619041;0.2421808485;0.051377789;0.046762437;0.046762437
PF3D7_0214000;0.6289277595;0.6222604375;0.944131399;0.5003041065;0.233203771;0.4242704415;0.870946767;0.2931998585;0.7353674635;0.7353674635
PF3D7_0214100;-0.206040455666667;-0.332582595333333;-0.484983208;0.0179231596666667;-0.052245809;-0.086540564;0.083079285;0.00704186033333333;0.201693002333333;0.201693002333333
PF3D7_0214200;0.023402129;-0.009603981;0;-0.025553953;1.894832581;0.003933701;0.0572096;-0.015287855;0.13399368;0.13399368
PF3D7_0214300;-0.2362161165;-0.1878017775;-0.26350772525;-0.23058280825;-0.27525598175;-0.24418587825;-0.52619497025;-0.0736869455;-0.542114798;-0.542114798
PF3D7_0214400;0.6563112155;0.5312697605;0.518563395;-0.134214187;-0.1357626985;-0.272327096;0.1581426785;-0.2118857395;-0.038352332;-0.038352332
PF3D7_0214500;0.674979364;0.330382641;0.205883551;0.185334981;0.038279525;0.019683634;0.462826124;-0.237672481;0.392945114;0.392945114
PF3D7_0214600;-0.659431580333333;-0.812515975333333;-0.301601954;-0.695914402;-0.268750648666667;-0.194432668666667;-0.752636195666667;-0.16213804;-0.649292880333333;-0.649292880333333
PF3D7_0214700;-0.249093294;-0.26853971;0.082768155;-0.442399332;-0.541341438;-0.332375982;-0.20259668;-0.179368223;0.125623494;0.125623494
PF3D7_0214800;0.206696778666667;0.242341428666667;0.4439496055;0.249002219333333;0.115619475;0.222202345333333;-0.0816347246666667;0.746602133666667;-0.265961081666667;-0.265961081666667
PF3D7_0214900;0.423991388;0.3945727215;0.33036535;-0.251056298;-0.1128304735;-0.1159691215;0.1335651525;0.43802541;-0.490347049;-0.490347049
PF3D7_0215000;-0.52306857;-0.4826882505;-0.226391833;-0.462655385;-0.441566031;-0.233758692;-0.530253834;-0.764944843;-0.3354084425;-0.3354084425
PF3D7_0215100;1.133766613;1.198460379;1.16167107;0.571512373;0.670102908;0.572861126;1.236213228;-0.831883736;0.810711244;0.810711244
PF3D7_0215200;0.208045805;0.370319196;0.690866249;-0.37590542;-0.281047239;-0.510492088;-0.703298943;-0.754574075;-0.804904275;-0.804904275
PF3D7_0215300;-0.0800174775;-0.0402987035;-0.4725900645;-0.075327617;-0.106317628;-0.245010191;0.065110905;-0.091120118;0.2006785915;0.2006785915
PF3D7_0215400;-0.37656828;-0.4674204205;-0.332882987;-0.1701988775;-0.359555402;-0.2843229675;-0.341689208;-0.5056775615;0.103396142;0.103396142
PF3D7_0215500;-0.5723736105;-0.305637585;-0.031244727;-0.2644194785;0.0667658675;0.064553006;-0.164731843;0.013491987;-0.363049637;-0.363049637
PF3D7_0215600;-0.322832324;-0.201280169;-0.004456432;-0.336645492;-0.26549836;-0.186695632;-0.430672257;0.105548076;-0.341799005;-0.341799005
PF3D7_0215700;0.4942822225;0.390039956;0.292010602;0.610841286;0.334396507;0.359192622;0.742802075;0.575187087;0.7159028915;0.7159028915
PF3D7_0215800;-0.1489828935;-0.231520207;-0.162673746;-0.336215963;0.103378246;0.07943447;-0.2771125235;0.290679689;-0.2241093365;-0.2241093365
PF3D7_0216000;-0.477211729666667;-0.394615832666667;-0.172141626333333;-0.278935479666667;-0.163487669666667;-0.205199895333333;-0.433361872;-0.292959461333333;-0.411726994;-0.411726994
PF3D7_0216200;-0.036888386;-0.194491806;-0.2240103855;-0.382146143333333;-0.366419453;-0.224900371666667;-0.153168378333333;-0.487875403;0.295476333666667;0.295476333666667
PF3D7_0216300;-0.418720196;0.229598597;-0.1665289585;0.064708495;0.1111519815;0.3326685865;-0.064463791;0.773564327;-0.267026889;-0.267026889
PF3D7_0216400;0.0028392565;0.050130731;0.029682242;0.08750506;-0.2169614545;-0.4598820065;-0.0236128505;-0.398922354;-0.000709118500000001;-0.000709118500000001
PF3D7_0216500;-0.262000098333333;-0.174007909;-0.354591246333333;-0.150802180666667;-0.156798113333333;-0.0446467833333333;-0.58807027;-0.161999557333333;-0.333633456333333;-0.333633456333333
PF3D7_0216600;-0.0528279165;-0.3813811075;-0.51610348;-0.0697147565;-0.0787466225;0.12713033;-0.311012239;-0.376580242;-0.434420829;-0.434420829
PF3D7_0216700;-0.109332942;-0.193621609333333;-0.087564845;0.0583426663333333;0.077815557;0.125188045333333;0.379076473333333;-0.141538643;0.339140144666667;0.339140144666667
PF3D7_0216800;-0.413015824;-0.1081305975;-0.12737995;-0.0824602225;-0.054178987;-0.0117586845;0.210866767;0.372177082;-0.072257962;-0.072257962
PF3D7_0216900;0.2273413105;0.3557694385;0.341801508;0.0819535945;-0.088124127;-0.2276665055;0.367950306;-0.1492989935;0.254603854;0.254603854
PF3D7_0217000;-0.269291641;-0.113004758;-0.098475742;-0.1562041545;-0.163654231;-0.1049916415;0.06130061;0.1862231525;0.5024410585;0.5024410585
PF3D7_0217100;-0.2211249015;-0.3452779175;-0.2380280345;-0.0944533915;-0.1320037225;-0.1393145765;-0.0211954195;0.1018954695;0.0880148625;0.0880148625
PF3D7_0217200;-0.586851979666667;-0.656257177666667;-0.635050206333333;-0.57535876;-0.449574491333333;-0.392645607333333;-0.910449875333333;-0.0912575563333333;-0.79195559;-0.79195559
PF3D7_0217300;-0.049399314;0.033510003;-0.00788203;0.011531839;0.043939922;0.022317004;0.022200873;0.054785296;0.172656157;0.172656157
PF3D7_0217400;0.376685533;0.23295486;0.219411117;0.319461376;0.406318471;0.210428052;-0.253364242;-0.217878648;-0.116870171;-0.116870171
PF3D7_0217500;-0.0174292735;0.1428495685;0.2537463855;-0.327033878;-0.2249727735;-0.030473141;-0.069413931;0.6151406155;0.019811197;0.019811197
PF3D7_0217600;-0.321772571;-0.362403677333333;-0.616072547;0.0125295036666667;0.0419102483333333;0.205234949333333;-0.211123473;-0.0148102963333334;0.112840977666667;0.112840977666667
PF3D7_0217700;0.113171169;0.141995952;0.232541158;0.471313882;0.204278275;0.496868255;0.9333431;0.643483974;0.782814366;0.782814366
PF3D7_0217800;0.724666967;0.681589258;0.457067189;0.183645094;0.17357027;0.144310733;0.821423301;0.154887901;0.486328188;0.486328188
PF3D7_0217900;0.186169811;0.0846500405;-0.104395689;0.1785095555;-0.05377718;-0.029646652;0.140910892;-0.09425663;0.042380957;0.042380957
PF3D7_0218000;-0.043311256;0.389888472;-0.036642905;-0.431505315;0.272008066;0.203361799;-0.416327995;0.941028104;-0.340002435;-0.340002435
PF3D7_0218300;0.490079386;0.4350231885;0.550210749;0.416043654;0.2919374855;0.146775165;0.8402439765;0.4771272065;0.438431553;0.438431553
PF3D7_0218400;0.509539598;0.6876325735;0.4660624505;0.368306021;0.2675463135;0.306792565;0.3085023345;0.1248562925;0.6281570545;0.6281570545
PF3D7_0218600;-0.429242571;-0.426718109;-0.80616056175;-0.15851511325;-0.4938123095;-0.19197862825;-0.12499571525;0.02195438725;-0.34760473425;-0.34760473425
PF3D7_0218700;-0.2978943515;-0.2711438625;0.197488426;-0.4220807745;-0.2577839195;-0.385337009;-0.443982993;0.00251445050000004;-0.5427853265;-0.5427853265
PF3D7_0219100;-0.069059153;0.093923949;0.0069177595;-0.1352745785;-0.220969092;-0.044373717;0.045324041;-0.068053878;0.1676339755;0.1676339755
PF3D7_0219200;0.007108216;-0.083586256;0.313992842;-0.870263376;-0.203706522;-0.160566915;-0.429595946;0.272344061;-0.691506083;-0.691506083
PF3D7_0219400;0.649343758;0.206768748;0.355909556;0.292340845;-0.016978053;0.107358998;0.659600395;0.307072793;0.546247293;0.546247293
PF3D7_0219500;-0.455470293;-0.825993963;-0.485525819;-0.297715707;0.289160791;0.164248333;-0.933346217;0.861285085;-0.569352922;-0.569352922
PF3D7_0219600;-0.1121917845;-0.4023014095;-0.3767815145;-0.538859918;-0.159344687;-0.290690926;-0.1596819495;-0.0602034505;-0.1708182245;-0.1708182245
PF3D7_0219900;0.047042305;-0.117497944;0.31480966;-0.281945548;-0.279680694;-0.132937092;0.445687677;-0.78687022;0.387199777;0.387199777
PF3D7_0220000;-0.884473553666667;-1.2513406295;-0.743839015666667;-0.728296003333333;-0.818937072666667;-0.299241312666667;-0.776752875333333;-0.969054139666667;-0.505317787333333;-0.505317787333333
PF3D7_0220100;0.182553841;0.075540135;-0.2497084505;0.237618916;0.197156216;0.2176598285;0.1394001415;0.091916291;0.000997243000000009;0.000997243000000009
PF3D7_0220200;0.527044151;0.269787208;-0.297431573;0.415017776;0.052957634;0.089928721;0.532547866;0.353906709;-0.173585297;-0.173585297
PF3D7_0220400;-0.340457543;-0.308256853;-0.3093419985;-0.449457043;-0.5826528035;-0.4541969385;-0.251501842;-0.5710417015;0.045323774;0.045323774
PF3D7_0220500;0.844308315;0.56726404;0.027856779;0.857978536;0.690689765;0.64697421;0.802013183;0.716041238;0.167867658;0.167867658
PF3D7_0220600;0.810277726;0.380194536;1.005097918;0.765757938;0.424211101;0.677733458;0.210532659;0.630854315;0.580032397;0.580032397
PF3D7_0220700;0.673280836;0.668851933;0.851193241;0.732670463;0.461232216;0.859110996;0.320705984;0.55399854;0.460907097;0.460907097
PF3D7_0220800;-0.513679283333333;-0.449905572;-0.410726166333333;-0.0372188715;-0.214743432666667;-0.109528527;-0.636671665666667;-0.816278325;-0.104762433333333;-0.104762433333333
PF3D7_0220900;-0.550760845;-0.575871894;-0.73805049;-0.417225997;-0.490329411;-0.517124355;-1.09825174;-0.949974982;-0.73640592;-0.73640592
PF3D7_0221000;0.155085372;-0.123648888;-0.156671305;-0.190922389;-0.294680631;-0.343087004;-0.840031874;-0.667388925;-0.11591043;-0.11591043
PF3D7_0221200;-0.519278211;-0.5504453;-0.139840641;0.079912643;0.12252064;0.004128194;-0.589303018;-0.34985145;-0.017300674;-0.017300674
PF3D7_0221400;-0.742835939;-0.705885399;0;-0.590493743;-0.187252031;-0.243595572;-0.776140155;-0.29341521;-0.558814999;-0.558814999
PF3D7_0221500;0.088353021;0.020533713;-0.019808181;0.011531839;-0.005735009;-0.013123303;0.045988721;0;0.157129712;0.157129712
PF3D7_0221700;-0.0997132945;-0.216189745;-0.768695391;-0.0082484135;-0.332787945;-0.2747983125;-0.1814251385;-0.085410184;-0.568599037;-0.568599037
PF3D7_0221800;-0.098374334;-0.074877077;-0.009644888;0.441010499;0.680394402;0.18257269;0.028955615;0.437496254;-0.305226991;-0.305226991
PF3D7_0221900;-0.496842212;-0.8041369165;-1.044685289;-0.2878469415;-0.4459080705;-0.5239839065;-1.2351330255;-0.431620797;-1.0517230355;-1.0517230355
PF3D7_0222100;-0.408786006;-0.377604316;1.251054994;-0.443281536;-0.258120017;-0.2688611;-0.587039377;-0.159582116;-0.655668906;-0.655668906
PF3D7_0222600;0.271054861;-0.410348772;-0.482589962;0.54761427;-0.063098249;-0.164609556;-0.559561837;-0.505119919;0.255299569;0.255299569
PF3D7_0222700;-1.280235998;-1.049228152;-1.046924955;-0.389025466;-0.498021886;-0.759875505;-1.459131307;-1.353724511;-0.384685733;-0.384685733
PF3D7_0222800;-1.14141897;-1.183207734;-0.970708755;-0.437344465;-0.572940465;-0.535492182;-0.737375602;-0.932385323;-0.260565903;-0.260565903
PF3D7_0223100;-0.807744015;-0.856607158;-0.544150665;-0.610004902;-0.340799317;-0.395423432;-1.079742074;-1.347877206;-0.278368818;-0.278368818
PF3D7_0223300;-1.812517949;-1.778966295;-0.722838261;-0.702063536;0.046102343;0.198206392;-1.795588717;-0.10334393;-0.58675187;-0.58675187
PF3D7_0223400;-0.549074929;-0.315135002;-0.215409929;0.510177129;-0.003676294;0.201431943;0.055608923;-0.177524505;0.485765822;0.485765822
PF3D7_0223500;-0.70444745875;-0.6592741065;-0.69186948;-0.227595314;-0.343776497666667;-0.156329074;-0.8063843835;-0.564371173;-0.170166814;-0.170166814
PF3D7_0300100;-1.0430576355;-0.91590578825;-0.79882108025;-0.37195580925;-0.2147529655;-0.23529397975;-0.9693641905;-0.840845695;-0.2962558835;-0.2962558835
PF3D7_0300200;-0.090454261;0.024800393;-0.014909703;0.322275787;0.088852424;0.067889476;-0.366029793;-0.669440305;0.556158777;0.556158777
PF3D7_0300400;0.149498959;0.25637219;0.35240526;0.572524655;0.388253023;0.403820189;0.182523619;0.211601007;0.549134142;0.549134142
PF3D7_0300500;-1.235389652;-1.120608405;-1.017793945;-0.782857668;-0.827380225;-0.740884165;-1.533778907;-1.491561186;-1.035708314;-1.035708314
PF3D7_0300700;0.5394626085;0.274481685;-0.3359405175;0.469722903;0.2593420515;0.2498547745;0.1962900365;0.148265148;-0.284403507;-0.284403507
PF3D7_0300800;0.022124843;0.012692692;0.0152771;-0.03739697;-0.003403075;0.018368718;0.061339815;-0.270407801;0.18500808;0.18500808
PF3D7_0300900;-1.938072354;-1.882189174;-1.626656138;-1.566859557;-0.700907641;-0.846073704;-2.280828143;-0.804898261;-1.868526288;-1.868526288
PF3D7_0301000;-1.935578217;-1.895859755;-1.5764593715;-1.396420912;-0.679625109;-0.696792717;-2.3540548035;-0.754400672;-1.45031454;-1.45031454
