X;CycTP1;CycTP1.2;CycTP2;CycTP3;CycTP3.2;CycTP4;CycTP5;CycTP5.2;CycTP6;CycTP1c;CycTP1.2c;CycTP2c;CycTP3c;CycTP3.2c;CycTP4c;CycTP5c;CycTP5.2c;CycTP6c
PF3D7_1355500;0.552054576;0.51639444;0.545608329;0.568811525;0.560788804;0.643066885;0.382165055;0.418846756;0.355273558;0.143119079;0.106577784;0.070008961;0.09461589;0.158260543;0.176606837;0.311462422;0.274663315;0.363674406
PF3D7_1356100;1.114579934;1.162222641;1.432258462;1.089674001;1.350044526;0.965458607;0.232216535;1.136761693;1.198665701;0.116648533;0.041618032;0.91119338;-0.680330939;-0.274523979;-0.080731981;-0.277206964;-0.134988714;-0.588193002
PF3D7_1356800;-0.267031209;-0.118423421;0.160055691;0.113654126;-0.344396849;-0.260805616;0.19883307;0.353385846;0.231429722;-0.340378109;-0.282716647;0.185819244;0.259413525;-0.043082441;0.261281913;0.824758357;0.275079988;0.456191539
PF3D7_1356900;0.346487996;0.430842555;0.355713914;1.505654815;1.794792249;1.522349851;0.770888299;0.446858465;1.132488457;-0.025232076;0.232839238;-0.14863552;-0.008664002;0.043014868;0.602204993;0.348002396;0.311815444;0.102712593
PF3D7_1357000;-0.117034699;-0.125722133;0.017680678;-0.065746684;-0.104447259;-0.08866927;0.031797812;-0.256949995;-0.131350909;0.085248354;0.273389396;0.171333949;0.32535024;0.125813806;-0.360937587;-0.197472196;-0.006201136;0.379139469
PF3D7_1357200;-0.003852846;-0.122588949;-0.011014387;0.614371363;1.208471635;0.425086595;0.237302945;0.597319253;0.659933365;0.008863274;-0.095738151;0.041585938;0.590879949;0.491736927;0.432642322;0.169512155;0.555278025;0.117671533
PF3D7_1357800;0.015932598;0.008897743;-0.00237618;-0.115403774;-0.033716041;-0.249719791;0.01438036;-0.011705865;-0.187344274;0.184033694;0.114942799;0.057834612;0.057737727;0.213293312;-0.442347836;0.338402057;0.364635402;0.385645627
PF3D7_1357900;-0.288364529;-0.412813968;-0.190814913;-0.286520982;-0.216431895;-0.267397399;-0.427504905;0.779715815;-0.194980717;-0.311496189;-0.243296282;-0.456501728;-0.214822416;-0.390153242;-0.030136663;0.489562229;0.471427346;0.754039664
PF3D7_1358000;0.775687086;0.944533935;0.899233895;0.999448134;0.800510928;0.544660776;0.395739967;0.578262275;0.628965944;0.300331291;0.780220518;0.663757593;0.069558633;-0.297374334;-0.730500482;-0.886448042;-1.252847801;-0.996283668
PF3D7_1358100;-0.290244017;-0.337857566;-0.243851228;-0.460631943;-0.31907212;-0.172140829;-0.491929152;-0.490652427;-0.142427764;-0.470370181;-0.572693822;-0.866814093;-0.206399352;-0.22355087;0.608598558;0.525521033;0.599390429;0.180584764
PF3D7_1358700;0.688337342;0.743975616;0.648317065;1.167828735;1.310405902;1.030007199;0.924532553;0.973952039;1.299388584;0.842916013;0.919211997;0.890357424;0.454740904;0.461123626;0.598349671;0.060631275;0.081497894;-0.017028129
PF3D7_1358900;-0.551415978;-0.528324835;-0.570472422;-0.00948389;0.00038957;0.293193579;0.086435179;0.064207715;-0.515047666;-0.348943295;-0.28784219;-0.326423858;-0.398062569;-0.188323261;-0.083444989;0.490269532;0.457159542;0.445253315
PF3D7_1359000;-1.3418286955;-1.356902827;-1.2751247595;-1.2384896685;-1.255786055;-1.4934024205;-0.7660540495;-1.110380257;-1.253363641;-0.245409496;-0.3988550085;-0.1362990805;-0.0076487925;-0.5804227995;-0.021292997;0.4097820525;0.3787711645;0.4292187785
PF3D7_1359300;-0.160481064;-0.105502562;-0.249796781;-0.208088493;-0.314027073;-0.262521163;-0.263983765;-0.047065713;-0.422709508;0.019242259;0.076124102;-0.102268604;-0.059845176;0.127523443;-0.192222685;0.279522964;-0.16141196;0.097492184
PF3D7_1359400;-0.477817149;-0.493060206;-0.817093544;-0.601653452;-0.463000904;-0.817893904;-0.661608505;-0.593072008;-0.740213867;-0.460368467;-0.511357488;-0.138297467;0.115392441;0.051777306;-0.536031647;-0.399365292;-0.355972994;-0.255682332
PF3D7_1359600;0.38916422;0.563946868;0.91030365;0.316816182;0.198651589;0.137333412;0.105972127;0.173733973;-0.092982932;0.204759545;0.33668453;-0.034404201;-0.025191876;-0.041044146;-0.707733461;-0.231601691;-0.243523194;-0.267371687
PF3D7_1359900;-0.941964257;-1.406749521;-0.985269559;-1.006967086;-0.581552557;-0.844445707;-0.669158011;-2.128530597;-0.725414301;0.077499031;0.247192174;0.200772711;0.305119842;0.346707248;0.163559318;-0.426906259;-0.263275231;-0.548273235
PF3D7_1360100;0.043763951;0.053277611;0.150628736;0.22012393;0.090416824;0.302173223;0.214698736;-0.044503757;0.103469979;-0.430511564;-0.087874461;-0.233387291;0.223223954;-0.227530113;0.836856875;0.512550569;0.264504047;0.532438406
PF3D7_1360500;-0.306612717666667;-0.207557910666667;-0.217649050666667;0.269578801333333;0.105727162;-0.166472440333333;0.100290791333333;0.195014371666667;-0.243612522666667;-0.972532459666667;-0.306787213;-0.296651262333333;-0.583604887333333;-0.00752009800000001;0.179205897333333;0.238983604333333;0.202392448;-0.0602716936666667
PF3D7_1360700;0.129639088;0.27279347;0.427482104;0.10537772;0.459125077;0.267827142;0.177072924;0.281505225;-0.142913782;-0.1365546;0.169991585;-0.00324001;-0.030622293;0.060941652;-0.005540939;-0.139037248;-0.087240323;-0.005529253
PF3D7_1360900;2.131130918;2.243216301;2.409806888;1.924636888;1.828422478;2.058245967;1.522675252;1.496713479;1.432904269;0.62013913;0.654622379;0.472627489;-0.217055152;-0.312718248;-0.046121582;-0.59641383;-0.645354911;-0.635857173
PF3D7_1361700;1.482542852;1.398440912;1.447461125;1.717902581;1.232798918;1.663105059;1.226006848;1.435464406;1.38027854;-0.41315111;0.622367617;0.369640397;-0.421843447;-0.069152594;0.391810561;-0.339643595;-0.565194068;-0.503886619
PF3D7_1361900;2.882984703;3.23149509;3.319468812;2.570503873;2.538129504;2.775082825;1.908574768;1.924355231;2.258347944;0.889981786;1.083971684;0.800997807;-0.039516208;-0.000431357;-0.457753226;-0.578005864;-0.571990134;-0.384203547
PF3D7_1362000;1.549204447;1.433349236;1.804210069;1.366770335;1.144021007;1.500681949;1.038138;0.859726168;1.030203174;0.416556185;0.410636823;0.943746939;-0.35969642;-0.323776717;0.315240466;-0.415916118;-0.102231545;-0.167091857
PF3D7_1362200;-0.813154831;-0.679674744;-0.852138718;-1.176266108;-1.143836262;-1.195104455;-1.02460368;-1.019460303;-0.89644767;-0.878195352;-0.885785026;-0.940551118;-0.645377157;-0.812814131;-0.040312393;0.068425101;-0.154307741;0.076129616
PF3D7_1362300;-0.266014138;-0.124778819;-0.249952343;-0.513484545;-0.455003114;-0.298981335;-0.359583291;-0.467666119;-0.324853831;-0.462496273;-0.154321797;-0.587621416;-0.616138339;-0.604257285;-0.209839353;-0.080548873;-0.397413781;-0.51276644
PF3D7_1362400;-1.803411155;-1.770042735;-1.703719005;-1.459691002;-1.665567459;-1.991330924;-0.870737676;-0.900586016;-1.431946358;-0.299001113;-0.675949644;-0.677249872;0.188573395;0.108733513;-0.363481717;-0.082102689;-0.513618611;-0.421511932
PF3D7_1362700;0.548206525;0.161679402;-0.162895002;-0.519783684;-0.380789631;-0.394815275;-0.401729742;-0.324747996;-0.673127144;-0.3308102;-0.323765494;0.357916181;-0.790616961;-0.780525783;-0.109527819;-0.111886246;-0.088325937;-0.463764911
PF3D7_1363300;-0.487550293;0.023060421;-0.236492497;-0.929878303;-0.460296713;-0.437650271;0.029877383;0.400036757;-0.09883459;-0.17336982;-0.355880124;-0.204526711;-0.370438064;-0.27525455;-0.121103486;0.575682614;0.419134327;0.225617086
PF3D7_1363400;0.016644874;-0.090775336;-0.051944713;-0.136879201;-0.075226385;-0.442111593;-0.187987425;-0.445015;-0.213694776;0.06751975;0.355907997;0.102024783;0.069030836;-0.043898731;-0.431431986;-0.103803432;-0.301925513;-0.120242516
PF3D7_1363600;0.481713014;0.38908795;0.809572412;0.365299154;-0.068733164;0.647840764;-0.086465348;0.024495117;0.436793773;-0.857624441;-0.588344033;-0.623678255;-0.672131954;-0.868212742;-0.350937548;-0.098651486;0.232531777;-0.358140392
PF3D7_1364000;-0.386177949;-0.49858017;-0.772647326;-0.248536807;-0.222544993;-0.264704254;0.039393829;-0.088636198;-0.02787153;0.957839659;0.789040911;0.470282536;0.761480531;0.602913064;0.042797747;-0.198562676;0.015619969;-0.084868313
PF3D7_1364100;3.541503704;3.103702813;3.242429566;4.103591686;3.841789285;3.919662201;3.087871436;3.444890031;3.897443213;2.662972606;2.615474307;2.793299496;0.316579663;0.178982522;0.665580061;-0.877247643;-0.822228232;-0.844508509
PF3D7_1364300;0.076562963;-0.027416744;0.083658348;0.156921715;0.06775379;0.003060311;-0.364380505;-0.209424701;0.016534706;-0.557982843;-0.501980891;-0.289592748;-0.010059603;0.028047274;0.936236431;0.622327437;1.196143705;1.001464974
PF3D7_1364400;-0.655309333;-1.210591217;-0.953393798;-0.893810571;-0.865427915;-1.358365575;-0.799912485;-0.736234112;-1.031741729;-0.338611195;-0.401898018;0.08935333;0.045124321;0.145099548;-0.436670688;0.0995446;-0.085499387;0.140963658
PF3D7_1364600;0.542643776;0.603553226;0.488262032;0.326829495;0.48431065;0.362061326;0.639641197;0.548405503;0.3294494;0.526743193;0.918060196;0.082131681;-0.158205159;0.555613121;-0.297750267;-0.418095779;-0.538400529;-0.832643627
PF3D7_1364700;0.568482638;0.461359717;0.446164799;0.454415373;0.457845627;0.563294716;0.07368522;0.029842276;0.396525097;0.493755069;0.817812015;0.90488418;0.63387416;0.62540916;-0.211443326;-0.183768509;0.321270562;0.11975943
PF3D7_1364800;-0.62292202;-0.463704139;-0.515481972;-0.406911581;-0.353448595;-0.391509911;-0.094470444;0.813409395;-0.305899884;-0.21614199;-0.140197257;-0.30170122;0.037531253;0.176629829;0.394856453;0.669422625;0.911574375;0.555242217
PF3D7_1364900;-0.01285905;-0.473595485;-0.111028324;-0.303225908;-0.363784487;-0.352205613;0.301688217;0.331528225;-0.003738537;-0.679220241;-0.062612227;-0.259228858;-0.702012762;-0.578881492;0.16827371;0.143752796;-0.096344275;-0.177681184
PF3D7_1365000;-0.644594099;-0.496675584;-0.534149129;-0.597415217;-0.414506953;-0.798893797;-0.889133586;-0.351198239;-0.352350646;-0.013457702;-0.173352042;-0.114292746;-0.036673426;0.500959841;0.211354569;0.246605421;0.095608271;0.160473326
PF3D7_1365100;-1.239783018;-0.918302519;-0.869502772;-1.201702976;-0.865847208;-1.004927842;-0.89084548;-0.865797946;-1.05120499;-0.460892845;-0.494002802;-0.308507414;-0.064679611;-0.093174635;-0.216152801;0.15764712;-0.159849673;0.290740372
PF3D7_1365300;-0.141931714;-0.027180132;-0.303850938;-0.052897682;-0.199483373;-0.3509485;-0.022539268;-0.157710739;-0.253011121;0.38311342;0.382043309;-0.005157362;0.365925675;0.371612223;0.362311325;0.28075287;0.379075909;0.378826581
PF3D7_1365700;-0.143390632;-0.006834937;-0.100978188;-0.037706474;0.104096774;-0.197508559;-0.02008266;-0.001851904;-0.054449802;0.197639598;0.146870321;0.235777385;0.248138983;0.147469474;0.232929002;-0.09073123;-0.009717955;-0.017161781
PF3D7_1366100;0.103543496;0.057472565;-0.058105489;0.611225337;1.013355424;0.722078761;0.437978761;0.240219732;0.893725123;-0.160205741;-0.109785554;-0.211373519;0.343659752;0.898784792;1.657301;1.397567383;1.523591743;1.101052118
PF3D7_1366300;-0.524499762;-0.6372464995;-0.702681343;-0.586280706;-0.542532886;-0.692998429;-0.446216076;-0.440293539;-0.6911535715;0.2096919535;0.1447222755;-0.1597841195;-0.0638855275;0.3360400365;-0.4738917795;0.1297099805;-0.0912054185;0.157840797
PF3D7_1366500;2.994077205;2.984098623;3.126472101;3.088873332;2.96180387;3.414405544;2.344742899;2.457141581;2.783514331;0.773631971;0.707841434;0.611602286;-0.472065522;-0.450600767;0.163828478;-0.189973365;-0.142736843;-0.098142674
PF3D7_1366600;-0.185756447;-0.027690715;-0.212627768;-0.404032909;-0.424211374;-0.698802663;-0.560684765;-0.122165137;-0.638323875;0.237634331;0.461509978;0.270104465;0.501508924;0.434852441;-0.593785975;-0.285155696;-0.406480659;-0.102051014
PF3D7_1366700;0.073656576;-0.058869652;-0.158146336;-0.555731068;-0.5008245605;-0.212802483;-0.2532335515;-0.0636504625;-0.0900889065;-0.168084466;-0.2872803425;-0.231920618;0.1133068285;0.085788836;0.024330807;0.4989364245;0.5233458135;0.1195070215
PF3D7_1366800;-0.340494640666667;-0.282404351;-0.127465298333333;-0.219838231666667;-0.252185986333333;-0.207087790666667;-0.530743073666667;-0.497214927;-0.387660337;-0.451531909;-0.442200254666667;-0.495744945666667;-0.162758225;-0.283654765;0.418838356;0.163525669666667;0.160491251666667;0.0608025723333333
PF3D7_1367000;0.891691299;0.840694954;0.94565616;0.858159069;0.799311527;0.932719939;0.451137659;0.479401105;0.673040075;0.271761455;0.427247636;0.365215686;-0.170261997;-0.024385057;-0.021096517;-0.468261346;-0.469284699;-0.017471486
PF3D7_1367100;-0.917707451;-1.225534277;-0.702029518;-0.702748436;-0.827677817;-0.72546901;-1.01743114;-0.788535778;-0.650104317;-1.183574078;-1.092370539;-0.885077839;-0.391499765;-0.59852702;0.130974974;0.012367392;0.006011268;-0.408680461
PF3D7_1367400;-0.376952123;-0.485761964;-0.215017123;-0.564508441;-0.571948451;-0.469302526;-0.306881185;-0.488720873;-0.478356267;-0.360697106;-0.214010704;-0.935818087;0.026354268;0.147114986;0.489170683;0.959068389;0.733542824;0.694006131
PF3D7_1367500;0.6930434015;0.702559679;0.3503739125;0.692289202;0.6764973315;0.7336639615;0.7202203665;0.7002843995;0.770598938;-0.031623242;0.066647294;0.149427963;-0.08923797;-0.177253184;0.4892527725;-0.1572190695;-0.057953395;-0.4201427045
PF3D7_1367600;-0.306293843;-0.3997704055;-0.3806763455;-0.3167432955;-0.276703668;-0.263825019;-0.4026982745;-0.226624543;-0.3740229735;-0.2248343525;-0.221196531;-0.4043328425;0.0052886705;-0.0715199855;0.217719318;0.4825275955;0.5037381035;0.521651692
PF3D7_1367700;0.166682823;0.217454342;0.214109619;0.094225288;0.23177391;0.207818237;0.125938077;0.059018889;0.119695367;0.210718615;0.319761375;0.346124645;0.307188938;-0.021892456;0.365638475;0.475571288;0.529795113;0.236868269
PF3D7_1368100;0.615085152;0.529331288;0.535302396;0.230540238;0.170043675;0.268882874;-0.238365074;-0.118847884;-0.025124576;-0.304664778;-0.170098752;-0.22414625;-0.534615364;-0.591821262;-0.326270537;-0.487212188;-0.423898633;-0.877322257
PF3D7_1368300;0.119968801;0.063410361;0.164689798;0.175106831;0.302180047;0.312923209;-0.110885432;-0.057415969;0.243557569;-0.39785553;-0.337243195;-0.202406037;-0.100816806;-0.195440417;0.443178257;0.281665752;0.186066159;-0.167414006
PF3D7_1368700;0.149665301;-0.128524247;0.061955887;-0.558083523;-0.501130977;-0.726262542;-1.301005926;-0.480991298;-0.480192811;-0.008665847;-0.73923687;0.534752005;-1.109817243;-0.738905193;-0.785071411;-1.512266696;-1.375538392;-0.276653918
PF3D7_1369500;-0.2967831;-0.323271288;-0.405101928;-0.307671165;-0.372216338;-0.431083349;-0.439343302;-0.533414254;-0.303757088;-0.5398671;-0.722049804;-0.578283362;-0.440523653;-0.255027264;0.306198295;0.279327443;0.240515663;0.233279881
PF3D7_1369600;-1.838018416;-2.042107132;-2.070227582;-1.381967676;-1.710992287;-1.722696344;-1.156539181;-1.204390964;-1.719992875;-0.987263269;-0.605271932;-1.079553243;-0.224951198;-0.475027961;-1.362260213;-0.611709964;-0.66485354;-0.663985179
PF3D7_1400500;-0.337055891;-0.357155364;0.01409421;-0.677315138;-0.261301968;0.227011375;0.216299069;0.126873196;0.015047297;-0.26083431;-0.034218452;-0.100139716;0.120795277;-0.16338873;0.038588596;0.381375034;0.460713225;-0.162973249
PF3D7_1400800;0.40710294;0.692261121;0.188273016;0.521357921;0.535870617;0.728701417;2.282529204;1.158670397;1.145876285;0.485626047;0.757465711;0.989861029;0.721640722;0.675087951;0.558691889;1.509844308;0.85525858;0.445341923
PF3D7_1401000;-0.831115926;-0.9012597055;-0.814654286;-0.521141723;-0.384372155;-0.4636768985;0.1135792325;0.043700309;-0.2297557065;-0.2307342435;-0.1008488845;-0.1748999365;0.5492746965;0.2870020275;0.3753643185;-0.1392346815;0.5274726835;0.116268848
PF3D7_1401100;0.982236218;1.060663712;0.887435848;1.920815962;1.89966735;1.868186054;2.037993693;2.180051133;1.945386715;2.168436597;2.122275531;1.795320997;3.715199364;3.634541049;3.356304228;4.2463735;4.441011343;4.282642032
PF3D7_1401200;1.090992384;0.931602954;1.132589911;0.762350134;1.017015086;0.675949715;0.616020022;0.727937698;0.702357769;-0.399499299;-0.229169559;-0.340170335;0.075684431;0.006215129;-0.750354656;-0.219341587;-0.232018891;-0.116840189
PF3D7_1401600;0.159242855;0.197040753;0.260051602;0.939491813;0.802189371;0.722041478;1.205585033;1.049861788;1.299434684;1.366855517;1.542910316;1.296640385;1.743900679;1.810620615;1.665200672;1.411536317;1.368481966;1.568123567
PF3D7_1401700;-0.158112569;0.02052515;0.315046338;0.006153152;-0.067747426;0.422131183;0.861072212;0.203101176;-0.05857966;-0.314174535;-0.440257399;-0.182228692;-0.296591402;0.436567074;-0.027595009;0.383440981;0.657857631;0.67200833
PF3D7_1401800;0.819587905;0.924312864;1.061542076;0.797346272;0.79063636;0.707722939;0.610786032;0.409390972;0.561511096;0.209688235;0.245923767;0.224642843;-0.066977514;-0.849476828;0.074783004;-0.501045028;-0.416830542;-0.686490221
PF3D7_1402000;-0.51829961;-0.641362157;-0.791322575;-0.762124676;-0.488626391;-0.583287471;-0.461297435;-0.216137401;-0.526278773;-0.329598796;-0.406965035;-0.664871643;-0.689493208;-0.158540764;0.087031548;0.163370261;0.029841776;-0.007974929
PF3D7_1402200;2.389384118;2.108027925;2.542181717;2.2564795;2.332387833;2.566235871;2.085574457;1.772540821;2.557261114;1.300985716;1.337690458;1.323601369;0.456136779;0.367903913;0.9423292;0.275907717;0.058716591;0.024615173
PF3D7_1402500;-0.560479444;-0.443077306;-0.651709223;-0.716925946;-0.629765072;-0.822423859;-0.713358641;-0.519025155;-0.877992308;-1.015353072;-0.807520186;-0.820394529;-0.598168091;-0.467136112;-1.255537392;-0.683801597;-0.578935077;-0.388557638
PF3D7_1402800;-1.686335806;-1.414316954;-1.78576564;-1.269452596;-1.65660709;-2.0480959;-1.497998096;-1.002241585;-1.604806576;-0.145435663;-0.147535155;-0.49800526;-0.114638801;0.39977529;-0.603585506;-0.345377028;-0.291217713;-0.132364332
PF3D7_1403300;1.300688367;1.338268776;1.689051525;1.144445183;1.35779237;1.465262396;0.888347077;0.888937722;1.438403613;0.35994927;0.634500116;0.332410321;-0.092925776;0.007672452;-0.285551606;-0.230887318;-0.489977715;-0.345151214
PF3D7_1404000;-1.045008165;-0.099290162;-0.133744204;-0.143569249;-0.121364844;-0.189900354;-0.431119759;-0.146914154;-0.404773678;-0.629618167;-0.618237009;-0.268032628;-0.037990363;-0.752670871;0.339716274;0.129034352;0.099546603;0.081745587
PF3D7_1404100;0.059644298;0.058522529;0.168264725;-0.008694093;-0.008446148;-0.180337351;-0.123695309;-0.124299347;-0.134459063;-0.039699838;0.031178347;0.011024473;0.062499501;0.194426003;-0.381867633;-0.082121822;-0.077393888;0.134822405
PF3D7_1404600;-0.214944247;-0.111563782;-0.068128197;0.08950557;-0.265151718;0.383181889;0.519537897;0.523702844;-0.473842035;0.549415942;0.600016337;-0.005619419;0.506726174;0.467529777;0.925370789;0.829834539;0.5504004;0.600844149
PF3D7_1404700;0.310165806;0.197377962;0.169883397;1.424484431;0.930637881;1.089040727;1.192912685;0.85928255;0.917267572;0.810156002;0.731323581;1.140617044;1.175028542;1.501411403;2.45916165;1.401083533;2.9546826;2.377570419
PF3D7_1404800;-0.766906569;-0.704057115;-0.611633807;-0.342675914;-0.385523952;-0.399500962;-0.041819128;-0.020096036;-0.154934119;1.163115989;1.069995747;1.063278937;2.00322096;2.026326759;1.600210721;2.395715036;2.407232175;2.331719391
PF3D7_1405100;-1.684546792;-1.347631773;-1.553304255;-1.682303154;-1.545294721;-2.387868693;-1.243955608;-1.298537101;-1.90463171;-0.384286083;-0.056667446;-0.33703779;-0.340404064;-0.978989047;-1.227964164;-0.354967813;-0.42583228;-0.235562843
PF3D7_1405600;2.653469251;2.732198109;2.820217549;2.489099339;2.602670063;2.479764196;1.593899201;1.785629955;2.456177923;0.114019754;0.174852761;0.274074679;-0.62384209;-0.349211741;0.005838885;-0.46616006;-0.442742697;-0.632839829
PF3D7_1406800;3.464716448;3.613804152;3.544949518;4.061964796;4.034451577;4.083169509;3.126106194;3.47482197;4.153272558;2.349224349;2.557525435;2.45430012;1.475394957;1.189893305;1.887469436;-0.129742115;-0.115864263;-0.225452808
PF3D7_1406900;-0.890404811;-0.567729961;-0.087709785;0.115143853;-0.078621308;0.204365245;-0.044968029;-0.107710998;-0.092035385;-0.893863847;-0.693210968;-1.148121322;-0.100789023;0.052600272;0.280146997;0.564373952;0.393891743;0.305052121
PF3D7_1407000;-0.486500195;-0.588953241;-0.39680348;-0.413588289;0.600367262;-0.841792136;0.382917519;0.200771901;-0.13696982;0.384238701;0.225747461;0.347742935;0.778186893;0.358740085;-0.295156475;0.254474503;0.126767729;0.328636642
PF3D7_1407100;-0.932118726;-1.144136011;-1.186198851;-1.274272867;-1.240802252;-1.288306997;-1.529272007;-1.412991355;-1.232067223;-1.202128706;-1.228171436;-0.800891365;-0.554678109;-0.592290376;-0.338161368;0.147194287;0.18109584;-0.020066797
PF3D7_1407300;-0.15328837;0.08866295;-0.146805431;-0.145833707;-0.635163691;-0.25011643;-0.137091023;-8.28e-05;0.000824349;0.003765093;0.284846905;0.304280202;0.414961152;0.314590197;-0.321947398;-0.029041536;0.054531261;0.427723688
PF3D7_1407800;-0.354648064;-0.396756791;-0.211446615;-0.117840419;-0.12913863;-0.183542863;-0.193956892;0.160768756;-0.333754022;0.146565721;0.148890083;0.062362371;0.486441979;0.663320632;0.597831044;1.100525881;1.14872037;0.978438901
PF3D7_1407900;-0.161600381;-0.221435755;-0.200584419;0.052660214;0.29789687;0.073391307;0.250899058;0.221181682;0.146887462;0.337833286;0.31325039;0.267647227;0.80767788;0.864524885;1.252762535;1.563322463;1.654640839;1.757632606
PF3D7_1408000;-0.257301954;-0.318041928;-0.38590849;-0.824916553;-0.857890364;-0.786514356;-0.927458448;-0.879194126;-1.003566266;-0.613600699;-0.719755445;-0.714017826;-0.719929807;-0.519315788;-0.5093655;-0.280811874;-0.267898312;-0.125558367
PF3D7_1408100;0.338078791;0.343921114;0.251143619;0.211866811;0.288109005;0.201613058;0.353169882;0.225032995;0.095505731;0.315884969;0.234856877;0.438524386;0.353060693;0.409577956;-0.171276617;0.291102205;0.309318161;0.557944686
PF3D7_1408200;-1.27454947;-1.399008489;-1.417021525;-1.081875248;-1.492604898;-1.38308351;-0.922464298;-0.771841615;-0.704135922;-0.789459135;-0.62081475;-0.22154893;-0.032479207;0.374476726;-0.622393632;0.540887423;0.536153149;0.486416664
PF3D7_1408600;-0.30034504;-0.274179308;-0.044625751;-0.295822544;-0.154529718;-0.453484555;-0.079281681;-0.129644394;-0.449120794;0.209071426;0.359119786;0.10645917;0.083905595;0.289524812;-0.741416125;-0.252664444;-0.18399776;0.26036838
PF3D7_1409500;1.120106365;0.997671225;0.982050265;1.150679896;1.287504451;1.276905876;0.726534689;0.710648569;1.468311243;0.187928703;0.187804417;0.442112992;-0.282174698;-0.335537422;-0.171239205;-0.162911048;-0.264939162;-0.713407613
PF3D7_1410400;3.958066461;4.20289205;4.128978049;4.891094149;5.129055435;4.981757158;5.310064267;5.574815475;5.906229479;4.276511366;4.546942586;4.240217005;4.781302755;2.79035752;4.781338317;0.475225596;0.584008798;0.343650095
PF3D7_1410600;-0.127947769;-0.251815128;-0.451487695;-0.36080017;-0.242576441;-0.362593209;-0.146081336;-0.191192454;-0.230448155;0.320617635;0.238358314;0.113385243;0.090885337;0.226642415;-0.084816573;0.131421981;0.015299728;0.486310288
PF3D7_1411000;1.678524644;1.929983241;2.007753054;2.645854408;2.425694237;2.81722646;2.318969422;2.56596745;3.436139161;1.722864584;2.20414461;2.141169903;2.328464577;2.631549173;3.338570221;2.64297605;2.467011145;2.893589868
PF3D7_1411700;-0.538184278;-0.334912922;-0.638535495;-0.794377501;-0.572054717;-0.750144296;-0.264559371;-0.4028941;-0.652039337;-0.10475438;-0.434176204;-0.218984992;0.350728409;0.125735366;-0.258798904;-0.351765397;-0.308319196;-0.211637521
PF3D7_1412300;0.522269216;0.616809814;0.69665957;0.247035515;0.429766229;0.205516584;0.287595973;0.407859184;0.140873744;0.67206881;0.765728309;0.48082406;-0.183579986;0.053639558;-0.457278208;-0.522907401;-0.509127893;-0.082179057
PF3D7_1412400;-1.38734062;-1.50972806633333;-1.68759049266667;-1.48432048066667;-1.535134152;-1.66579779733333;-1.689150584;-1.39908281333333;-1.73868396466667;-0.156169354;-0.248182409333333;-0.230230413333333;0.00663664033333335;0.148650373333333;-0.977381153666667;-0.568575473;-0.516517057666667;-0.429095665333333
PF3D7_1412600;-1.032575338;-1.097507204;-1.176443619;-1.610730783;-1.32787179;-1.178385837;-1.282265664;-0.808187621;-1.180820094;-0.489064956;-0.409928617;-0.482812597;-0.173764353;-0.022990226;-0.517188923;0.173143607;0.242850383;-0.246900905
PF3D7_1412800;0.321921496;0.213314144;0.183323374;0.804829648;0.684420314;0.66791651;0.855982482;0.988705091;0.956493704;0.525352484;0.604121703;0.540408018;0.582584022;0.487453151;0.628108158;0.31682608;0.297374542;0.34961405
PF3D7_1412900;0.223007352;0.355164128;0.314840571;0.603923512;0.481444666;0.542004762;0.330846733;0.280908652;0.294238694;0.431737149;0.417005934;0.516219629;0.054502177;0.120147596;0.488419656;0.522766162;-0.051808096;0.119172031
PF3D7_1413500;1.477715615;1.320850217;1.702793398;1.242129877;0.877111714;1.255339696;1.125142681;0.943894667;1.168924636;0.449360173;0.929007687;0.539115686;-0.162214615;-0.108246301;0.439656193;-0.404273634;-0.282637612;-0.244043742
PF3D7_1413700;-0.314329105;-0.379024578;0.035625645;-0.234953149;0.062835985;0.167173747;-0.112326336;0.283224594;-0.194753158;0.373936847;0.10120556;0.093195568;0.834884202;0.521110885;0.119835567;1.071328738;0.978165307;0.42017327
PF3D7_1413800;-1.014082398;-0.680163328;-0.776261953;-0.361047456;-0.575061442;-0.393579638;-0.429558813;-0.457653629;-0.970760346;-0.952611958;-0.87839908;-0.965168218;-0.88750804;-0.829561494;-0.99161328;-0.12723228;-0.068459378;-0.053810206
PF3D7_1413900;-0.259343667;-0.245242584;-0.105393515;-0.178013751;-0.299601299;-0.091617024;-0.48592089;-0.237764059;-0.001445362;-0.522634882;-0.639405142;-0.277113047;-0.194918443;-0.487087179;0.404572744;0.126760865;0.113040562;-0.317451204
PF3D7_1414100;-1.2802864;-1.948661378;-2.613781183;-1.444655349;-1.254746293;-1.64209836;-1.017633257;-1.114376756;-1.743501025;-0.705866205;-0.775753117;-0.509968575;0.092386653;1.017914375;-0.398007144;-0.256660532;-0.590051061;0.14430914
PF3D7_1414200;-0.154812961;-0.239014518;-0.170903334;-0.229801026;-0.179417568;-0.180771169;-0.444811951;-0.418083953;-0.327684632;-0.420622184;-0.422001677;-0.279793919;0.111651077;0.16444935;0.554846997;0.540595418;0.667269326;0.147535639
