X;MMV_43TP1;MMV_43TP2;MMV_48TP1;MMV_48TP2;MMV_TP1c;MMV_TP2c
PF3D7_0218400;0.8994259555;1.081129884;-0.696695735;1.1278516935;-0.573437683;0.7411236895
PF3D7_0218500;0.0980257;0.079939719;0.228861599;0.002519933;-0.63288746;0.149118774
PF3D7_0218600;0.212115935142857;0.167754164571429;-0.473495990142857;0.376652659714286;-0.0720012368571429;0.292229683
PF3D7_0218700;0.2703632035;0.2847907155;-0.71489628;-0.0437358475;-0.319088315;0.245511888
PF3D7_0219100;1.1358907865;0.875357548;-0.42685354;1.109302092;-0.748514071;1.0826481485
PF3D7_0219200;-0.254276771;-1.082097524;-0.788089613;-0.976155166;-0.357930355;-0.457596152
PF3D7_0219300;1.006746477;0.288547498;0.599239133;0.218671983;0.680822576;0.607673735
PF3D7_0219500;-0.557512094;-1.542372413;0.904942992;-1.119275875;0.633141782;-1.051669737
PF3D7_0219600;-0.278388156333333;-1.18359159133333;0.536184715666667;-1.13189072466667;0.240842017666667;-0.782003396333333
PF3D7_0219700;-1.239332935;0.032304659;-0.608348789;-0.328600357;0.741118041;0.151093206
PF3D7_0219800;-0.568812734;-0.201512074;0.573802433;-0.490901818;0.598520677;-0.66989824
PF3D7_0219900;0.159951827;1.577832549;-1.259205588;1.504081572;-0.777765326;1.771100095
PF3D7_0220000;-0.4476281734;0.3826381856;-0.3118869376;-0.0842749052;-0.1250538568;-0.474255051
PF3D7_0220100;0.228366376;0.877465071;-0.931497490666667;0.841544510666667;-1.131076453;0.516044202666667
PF3D7_0220200;0.508301973;-0.744959702;0.145906663;-0.010955139;-0.165163383;0.19608489
PF3D7_0220300;0.943194065;-0.118193434;-0.00942484;0.106615979;-1.148010729;0.468379009
PF3D7_0220400;0.7343110145;1.2718517655;-0.327660203;1.122813346;-0.1465151375;1.0856860485
PF3D7_0220600;0.455186493;0.756708919;-0.344485876;1.203826674;-0.906908013;1.523887742
PF3D7_0220700;0.06148587;0.861633915;-0.469324475;0.788881928;-0.787369894;0.805735433
PF3D7_0220800;-1.0758413566;-1.1728596898;0.4425285826;-1.1781594822;0.7674974424;-1.394001517
PF3D7_0221200;0.97530141;0.61109291;-0.271434059;0.847227306;-0.811958064;1.295362553
PF3D7_0221500;0.791844076;0.480361225;-0.522391375;0.754046659;-0.287258371;0.862043958
PF3D7_0221700;-0.069107537;1.027119942;-1.285133325;1.150533477;-0.821031314;0.857337768
PF3D7_0222100;1.27764059;-0.648863419;-0.691860142;0.112675391;-1.555350515;1.113256951
PF3D7_0223500;-0.3741114215;1.7286620455;-0.55011927325;1.682987666;-0.450778722;0.97606140275
PF3D7_0300100;0.0924817904;1.55056956925;-0.8233880115;1.7320076822;-0.218031262333333;1.08397655425
PF3D7_0301200;-1.0413483155;1.263946941;-1.3283667385;1.359718469;-0.670431898;1.4075671095
PF3D7_0301300;0.254527267;0.7312297755;-1.028690589;1.0398085805;-1.2161305885;1.7067406065
PF3D7_0301400;0.531566745;-0.103795038;-0.503588838;0.223195689;-1.239689099;0.911444158
PF3D7_0301500;-0.448758059;0.993148416;-0.539548209;1.254340691;-0.884414506;1.269800649
PF3D7_0301600;0.556416024666667;0.536330227666667;-0.839597774;0.518939983;-0.993731980666667;0.657706386666667
PF3D7_0301700;0.888219237;-0.546944141;0.311726284;-0.162512207;-0.72667154;0.071695864
PF3D7_0301800;-0.655639983;-0.264776973;-1.275072219;-0.523113091;1.41228372;0.086828591
PF3D7_0301900;0.1466737065;-0.2628476525;0.0272975495;-0.4245594015;-0.37281359;-0.2581384375
PF3D7_0302000;0.343313566;0.5690436755;-0.651636012;0.543067697;-0.5878382435;0.610075044
PF3D7_0302100;0.4893811005;0.63424591375;-0.07389652125;0.53754750375;-0.353065514;-0.23886891625
PF3D7_0302600;-0.1660547575;-1.48807287625;0.81156338075;-1.09932442775;0.34039927025;-0.21155637225
PF3D7_0302700;0.08531302;-1.1018325;0.225387769;-0.749256649;-0.011168661;-0.440159087
PF3D7_0302800;0.1107106445;0.6043964305;-0.966577826;0.814064526;-0.615709785;0.601922562
PF3D7_0302900;-0.009259324;-0.42159516325;0.1312949875;0.017261976;-0.5685147335;0.04395352425
PF3D7_0303000;0.434332952333333;1.01910965966667;0.109870053666667;0.905943846666667;-0.198807849333333;0.610325762666667
PF3D7_0303100;0.4932893718;-0.1151011186;0.0524083322;-0.0202306764;-0.084328888;-0.0159704092
PF3D7_0303200;-0.48936402925;-0.8296572675;0.5133157815;-0.97752834625;0.72769793125;-1.511527909
PF3D7_0303300;0.400598588;-0.069711127;-0.638122971;0.208224037;-0.867565953;0.319412692
PF3D7_0303400;-0.5186321715;-0.6738717915;1.193665992;-0.4474474315;1.152551203;-0.1881951755
PF3D7_0303500;-0.151719399857143;-0.796071595857143;0.582563159285714;-0.697308635285714;0.765542136714286;-0.503460411142857
PF3D7_0303600;0.041894953;-1.06462803;-0.063582788;-0.481754302;0.317189205;-0.134280389
PF3D7_0303700;0.348644402;-0.14834736;0.286297064;-0.45076569;-0.77228966;0.028423466
PF3D7_0303800;0.5645893895;-0.6209176975;0.480152465;-0.1160796275;0.3063074335;0.3169802935
PF3D7_0303900;0.696100719;0.84978391;-0.291168894;1.373711346;-0.886578844;1.42311244
PF3D7_0304000;0.016318439;-0.3784629905;0.189556839;-0.3467015515;-0.110046064;-0.526744003
PF3D7_0304100;-1.5219336525;-0.9569112585;-0.206326513;-0.652137484;0.905643515;-1.190009723
PF3D7_0304200;-0.1715658855;-0.0831689795;-0.68701931;-0.1783886485;-0.2458135645;-0.4394755205
PF3D7_0304300;-0.436388394;-0.588114778;0.420838973;-0.577462264333333;1.05174836466667;-0.166688919666667
PF3D7_0304400;-0.135107366;-0.487354353;-0.796538959;-0.423784871;-1.198598948;-0.035366808
PF3D7_0304500;0.046540411;-1.473498507;0.118362548;-1.116057747;-0.411894481;-0.372822137
PF3D7_0304600;0.078878737;0.0196032355;0.73660119;0.0489008975;0.737206371;-0.164642023
PF3D7_0304700;0.111970261;0.207920985;0.165375418;-0.661370065;0.53624238;-1.197093384
PF3D7_0304800;-0.4692531576;-1.3013859138;0.6007617864;-1.1483727272;0.5761476732;-1.03941090533333
PF3D7_0304900;0.538106403;0.152513649;-0.247239735;0.098283818;-1.197310899;0.348568956
PF3D7_0305000;0.068493325;-0.4270602685;0.3783386185;-0.329987559;-0.1629272865;-0.3926870335
PF3D7_0305100;0.0839910046363636;-0.2704906557;0.0787819656;-0.251982242;0.380939985545455;-0.234251556272727
PF3D7_0305200;-0.25391556075;-0.091020367;-0.4059922335;-0.2647667735;-0.0209506705;-0.2150225805
PF3D7_0305300;0.0652079216666667;0.642544257;0.094686203;0.766720338;-1.13949775166667;0.787506836
PF3D7_0305500;0.0838886449166667;0.2172993785;-0.634707783583333;0.256129398;-0.229534151333333;0.0116184418333333
PF3D7_0305600;-0.2125138645;-0.4725068295;0.3245676185;-0.5028615905;0.0953593455;-0.6056527235
PF3D7_0305700;-0.404465244;-0.535581038;-0.469805032;-0.557184878;-0.233184415;-0.310360754
PF3D7_0305800;0.2050049955;0.967883854333333;0.619657978;0.1644387325;0.510442073;-0.3486511875
PF3D7_0305900;-0.133842015;-0.213686755;0.485484695;-0.062944394;0.246102922;0.127437471
PF3D7_0306000;-0.712747468;-0.726415975;0.047093513;-1.431568178;0.189512758;-0.536584172
PF3D7_0306100;0.192870854;0.010913941;0.1138554575;-0.045124157;-0.499676804;0.220373976
PF3D7_0306200;0.33329463;-0.681185967;-0.096103259;-0.346636558;-0.358504634;-0.054682365
PF3D7_0306300;-0.299122542;-1.308028808;0.254539022;-1.193042701;0.304924786;-0.445293698
PF3D7_0306400;-0.014312874;-0.505354502;1.373544018;-0.1197595195;0.9665049035;-0.074947155
PF3D7_0306500;-1.022184143;-1.291542965;0.427320949;-1.547733158;0.529732065;-1.085734927
PF3D7_0306600;-0.371011108;-0.972231138;0.625106199;-0.76615641;0.8081018;-0.658502326
PF3D7_0306700;-0.577462495;-0.713673162;0.023885713;-0.39305302;-0.380730166;-0.059167192
PF3D7_0306800;0.3832501625;0.500507622;-0.0514955285;0.388966068;-0.1590909615;0.7348365825
PF3D7_0306900;0.185503907;-0.771828876;0.010787875;-0.770014859;-0.216973465;-0.524202165
PF3D7_0307100;0.416870233;-0.056666361;-0.709215245;0.324116516;-1.260025974;0.572446411
PF3D7_0307200;-0.048090662;-0.303283369;-0.587676721;-0.409993701;-1.370107112;-0.143238617
PF3D7_0307400;-0.5180622625;-1.6724321925;0.9570769545;-1.2706187425;0.530271871;-0.698122436
PF3D7_0307500;-0.3067202015;-1.143346792;0.6943823465;-1.0124335175;0.5986289075;-0.789163906
PF3D7_0307600;-0.318499325333333;-0.660280850666667;0.877353862333333;-0.534546884;1.03114279566667;-0.343175199333333
PF3D7_0307700;0.3151462768;-0.752354858666667;0.540891627;-0.760900241;0.62786402;-0.570043508833333
PF3D7_0307800;0.27643921;0.080652062;0.3754852385;-0.0726384605;0.274377303;-0.227361655
PF3D7_0307900;-0.00541676990909091;0.168299514363636;-0.2717087044;0.0926575930909091;0.321095006363636;0.2529878361
PF3D7_0308000;0.2615932015;-0.92654935;0.8951262075;-0.5813224315;0.628243425;-0.043648748
PF3D7_0308100;-1.6055627335;-1.649331331;0.470552488166667;-1.75009968883333;1.04924362;-2.11289507333333
PF3D7_0308200;1.2899123915;0.714854066;-0.1915353325;1.039836278;-0.3921575655;0.9275564105
PF3D7_0308300;-2.002521494;-1.748230536;-0.943976602;-1.280982833;1.003550119;-1.282552963
PF3D7_0308500;-0.091785302;-0.843839785;0.033939737;-0.889456067;0.017616512;-0.11438008
PF3D7_0308600;0.4841463845;0.682807361;0.380317269;0.596616521;-0.1340375095;0.600498055
PF3D7_0308700;-1.3787425065;-0.8223832055;0.012571474;-0.769072078;1.244680364;-1.1950307745
PF3D7_0308800;-0.69223598;-0.824617157;-0.082488498;-0.771932842;0.376424748;-0.821782731
PF3D7_0308900;0.25752022975;0.34686096075;-0.10851391375;0.26323454775;-0.73898051825;0.25526205075
PF3D7_0309000;-0.06392434;0.338365603;0.086740591;0.5887058685;-0.199641256;0.2599471105
PF3D7_0309200;0.0377111916;-0.4203364686;-0.0057983858;-0.3636345522;-0.2836578474;-0.1944286298
PF3D7_0309300;0.0105693716666667;0.45460156;0.223157149666667;0.34169599;-0.214644653333333;0.098549815
PF3D7_0309500;-0.150839556;0.105358229;0.496116502;0.389153348;0.3520444515;0.5247635355
PF3D7_0309600;0.671966615;0.417625468;-0.424881347;-0.012336399;-0.205314092;-0.017635513
PF3D7_0309700;-0.598914937;0.259360515;-0.5123609505;0.0732703015;-0.043922184;0.195256215
PF3D7_0309800;-0.152789556;0.067021176;0.255187844;0.100602717;0.163618971;-0.097004988
PF3D7_0309900;-0.1735369184;-0.5801973904;0.4895298434;-0.6557489386;0.2518518144;-0.591502856
PF3D7_0310000;-0.088982981;-0.324057378;1.00172198;-0.641531837;0.316017539;-0.474669031
PF3D7_0310200;0.576181179538461;0.631663709692308;-0.490495379153846;0.424095939692308;-0.108726468846154;0.17230302
PF3D7_0310300;-0.14604451675;0.75447729075;-0.60044963925;0.7918165735;-1.04507007775;0.32589700775
PF3D7_0310400;-0.702687711;-1.03649884125;0.74490413275;-1.391558767;0.52271236575;-1.33031466825
PF3D7_0310500;0.248413999857143;0.451899162285714;-0.124036013428571;0.317549977857143;-0.584620388285714;0.504499997428571
PF3D7_0310700;0.47709718;-0.126480324;0.625898725;0.117236879;-0.42239963;0.361042628
PF3D7_0310800;1.229616142;0.341212298;1.043560795;0.612159055;0.090050079;0.865779644
PF3D7_0310900;-0.253313627333333;-1.068990984;0.471994294;-0.971629640333333;0.092504501;-0.529652617
PF3D7_0311100;0.22446789;0.4354360195;-0.3850098935;-0.0242841165;-0.475881655;-0.30964221
PF3D7_0311200;0.51997064025;0.686435883;-0.00760710100000002;0.41829400725;-0.21435150725;0.36743334325
PF3D7_0311300;-0.427050104;-1.04706121633333;0.465487159666667;-1.06035186166667;0.460893625333333;-0.935423876
PF3D7_0311400;0.0103827772857143;0.404730409625;-0.0738596351666667;0.138419976375;-0.103171768666667;0.00609223014285713
PF3D7_0311500;-0.088474253;-0.473571434;0.318997685;-0.029013562;0.181241868;0.422454912
PF3D7_0311600;0.5335340545;-0.197327019;0.3402360545;0.3597017485;0.195003168;0.8378945165
PF3D7_0311700;0.137512451;0.582338973;0.371697327;0.679271118;0.4454563235;0.628253332
PF3D7_0311800;0.103227409;-0.1851366405;-0.037695237;-0.2969176145;-0.1731579555;-0.3959532185
PF3D7_0311900;0.931517362333333;-0.9564859435;0.814045644333333;-0.223268108666667;-0.541781251666667;0.729420710666667
PF3D7_0312000;-0.248704209;-2.12168954;-0.371635622;-1.364576572;-0.078405727;-0.757594875
PF3D7_0312100;-0.790803583666667;-1.06240462866667;0.747084711333333;-0.866479546;0.655835958666667;-0.805890552
PF3D7_0312200;0.12572629975;0.380605723;-0.093797051;0.29148919375;-0.15752477275;-0.122338048
PF3D7_0312300;-0.472227341;-1.077584059;0.554079222;-0.829101577;0.106682462;-0.531122225
PF3D7_0312400;-0.2956459635;-1.035342009;0.410062337;-0.9381135765;0.797063692;-0.616357134
PF3D7_0312500;0.6455234875;0.1041832525;0.4693553255;0.399885471;-0.5494505535;0.9226217675
PF3D7_0312800;0.619084763;-0.207584232;-0.87241686;-0.665673286;-1.022764128;-0.658238271
PF3D7_0312900;0.818387005;1.264052306;-0.824823146;0.943747191;-1.174467149;1.272309734
PF3D7_0313000;-0.118283275;0.25663844;0.189018311;-0.082576179;0.017086496;0.05883538
PF3D7_0313100;0.736114825333333;-0.018176533;-0.16742939;-0.0473995703333333;-0.359280017333333;0.236118866333333
PF3D7_0313200;0.07838242;-0.067745574;1.103086579;0.106302021;0.266216892;0.206308606
PF3D7_0313300;0.183057568;0.155606912;0.704008019;0.351522441;0.37105714;0.204657321
PF3D7_0313400;0.112608270666667;1.12407385666667;-0.408525709666667;0.967989272666667;-0.276907517333333;0.861276782333333
PF3D7_0313500;0.303673561;0.940140977333333;-0.439176022666667;1.158161706;-0.42290858;0.720124679666667
PF3D7_0313600;-0.0698891835;0.2621684005;0.175804812;0.1453896725;-0.112035028;-0.242646173
PF3D7_0313700.1;0.5623790765;-0.82835579;0.5199960555;-0.5899207905;-0.017737331;-0.257808029
PF3D7_0313800;0.299390797;-1.4303169345;0.480254608;-1.3548272785;-0.169860265;-0.8763235595
PF3D7_0313900;0.388146434333333;0.1857996875;0.704120364;0.1593053425;0.516851903;-0.407936603
PF3D7_0314000;-0.345053006;-0.702221878;0.922310375;-0.53043641;0.490360845;-0.372174847
PF3D7_0314100.1;-0.276096929;-0.088726454;-0.593115939;-0.088765466;0.106112689;0.062071645
PF3D7_0314300;0.169370423833333;-0.841235526;0.672747168333333;-0.5667934155;0.430197719;0.11775002
PF3D7_0314400;1.140748422;1.573948347;0.292982447;2.227540893;0.136985477;1.880677956
PF3D7_0314500;0.12177085;0.252646072;-0.230016113;0.25503016;-0.607423496;0.691654446
PF3D7_0314600;0.066245185;0.899085398;-0.48169429;0.623021931;-0.149952705;0.825150281
PF3D7_0314700;-0.180302522;0.45917561025;-0.1251183355;0.45879042325;-0.29939771375;0.15561113175
PF3D7_0314800;-1.50971965833333;-1.23797868466667;0.197633257;-1.54110844233333;0.460375488666667;-1.770430745
PF3D7_0314900;-1.1191507845;-1.331355061;0.3587589855;-1.4208136355;0.385120553;-1.081843633
PF3D7_0315000;-0.745746542;-1.176763632;0.72166096;-1.078339442;0.57614645;-0.652465163
PF3D7_0315100;0.527010074;-0.573452723;-0.113786988;-0.330277674;-0.9782071;0.37010603
PF3D7_0315300;-0.091304863375;0.22463577875;-0.00195385974999999;0.136379462375;-0.01799921175;0.11061223225
PF3D7_0315400;-0.130277252;-2.03118856;0.485069858;-1.605878604;0.314256944;-0.840591506
PF3D7_0315500;0.396384378;0.122738688;0.056434691;0.183614217;-0.12994654;0.258711793
PF3D7_0315600;-0.3292127375;0.2246488625;0.2124222115;0.065600637;0.5208555895;-0.3576244595
PF3D7_0315700;-0.3889804305;0.6052182155;0.108520123666667;0.582177233;0.653330845;0.434849368
PF3D7_0315800;0.633420833;0.7312555365;-0.233599459;0.5935944835;-0.46082008;0.5153832615
PF3D7_0316000;-1.079786303;-0.828229906;-0.28662237;-0.819305528;0.845395696;-0.919386353
PF3D7_0316100;-0.648389394;-0.50609178;-0.345910881;-0.522577986;0.137927089;-0.151210763
PF3D7_0316200;-0.369538042571429;-1.35166380857143;0.663655291714286;-1.106122881;0.818303129285714;-0.550032819857143
PF3D7_0316300.2;-0.5750041295;-1.4972624265;0.6056124705;-1.314617624;0.38716106;-0.7254141935
PF3D7_0316400;0.226388363;-0.356877277333333;0.0353085343333333;-0.608309852;0.399122545666667;-0.123673857
PF3D7_0316500;-1.006469378;-1.999117626;0.8723449195;-1.7783034125;0.9382054635;-1.2500686915
PF3D7_0316600;-0.750867034;-0.347739339;-0.702753973;-0.193928995;-0.876518675;0.394454245
PF3D7_0316700;0.123156164;0.404512101;0.679227162;1.002178562;-0.118128272;1.155562634
PF3D7_0316800;0.276202976;-0.331056724;-0.929915124;-0.231652482;-0.989215615;0.367956838
PF3D7_0316900;0.1244865225;0.2744034255;0.048408331;0.301395593;0.5120552185;0.293189339
PF3D7_0317000;-0.304017542;-1.266395316;0.529085605;-0.716059692;0.183133731;-0.412438407
PF3D7_0317100;1.4567910245;1.0933314645;-0.089216709;1.46409467;0.014122911;1.3502525095
PF3D7_0317200;-0.1873756684;-1.115901969;0.3649664718;-1.0179151628;0.433724382;-1.046690989
PF3D7_0317300;-0.0298506341;0.2898967508;-0.102435303;0.1401614074;-0.0460235607;-0.2110491826
PF3D7_0317400;0.257475164;-0.8534770125;0.906563966;-0.483896144;-0.22235853;0.197454005
PF3D7_0317500;-0.3147628578;-0.2182673068;-0.024988678;-0.1828992764;-0.0401090742;0.0559933448
PF3D7_0317600;0.347605552;-0.343099282;-0.901446926;-0.231040008;-1.052668099;0.194737799
PF3D7_0317700;0.0824271311111111;0.429321694777778;-0.192518499888889;0.301522557444444;-0.13827170475;-0.0308630407777778
PF3D7_0317800;-0.323381496;0.487681279;-0.862486522;0.524597269;-0.004498731;-0.09437047
PF3D7_0317900;-0.3439977055;0.30251513;-0.7541112;0.8587545235;-0.731780715;0.4980066345
PF3D7_0318000;0.254096847;1.283563132;-0.399106422;0.575582574;-0.532148436;0.734997384
PF3D7_0318100;0.4607354735;0.066915269;0.3555294205;0.443829719;-0.1522989435;0.5138884145
PF3D7_0318200;0.634732741571429;0.548238913428571;-0.369153047285714;0.183097068285714;-0.604326483142857;0.0510239385714286
PF3D7_0318300;0.026073059;0.52542358775;-0.2931696255;0.50603924;-0.4586991135;0.4331269915
PF3D7_0318400;0.745260827;0.5706393215;0.1236628455;1.057300908;0.2321290545;-0.2166439395
PF3D7_0318500;-0.994250728;-0.446604049142857;-0.277425117714286;-0.728955600642857;0.612503967384615;-0.808406616461538
PF3D7_0318600;0.296172948333333;1.141416195;-0.607725729;0.998673839666667;-0.302367514333333;0.419932519666667
PF3D7_0318900;0.1030849985;-0.0384762715;-0.247159295;-0.1414829115;-0.054288081;0.202796754
PF3D7_0319000;-0.50546178;-1.2024084315;0.473321036333333;-1.270636086;0.277164539666667;-1.33591972333333
PF3D7_0319100;-0.088841315;0.209802735;-0.244548569;0.130398526;0.22552807;0.332313885
PF3D7_0319200;0.0711722983333333;0.600471441666667;-0.171782112333333;0.601481987666667;-0.00176447966666667;0.679671380666667
PF3D7_0319300;0.251634655;0.245557753;0.27258822;-0.014668824;-0.004753017;0.613470649
PF3D7_0319400;-0.9035973575;-0.90825023425;0.6497463465;-1.1735677815;0.51759957225;-1.169014777
PF3D7_0319500;0.371736632;1.082804718;-0.159237951;0.406572143;-0.131661639;0.12421409
PF3D7_0319600;-0.294104879;-0.669215689;-0.839023873;-0.653195884;-0.665502852;-0.360940899
PF3D7_0319700;0.346200666333333;0.430762417666667;-0.898688722;0.531138639;-0.944233864777778;0.684069724888889
PF3D7_0319800;0.077387547;0.4596449495;0.2423123175;0.5586705915;-0.041785407;0.855431555
PF3D7_0319900;-0.03583637;0.523844296;-0.224821495;0.822338215;-1.166327876;0.676841827
PF3D7_0320000;-0.482689415;-1.247393865;0.046033077;-1.150387381;-0.44282189;-1.000261243
PF3D7_0320100;-0.1507099;-0.559602141;0.501043829;-0.196321419;-0.045794234;0.036168601
PF3D7_0320200;0.560352754;1.2061493365;-0.743616978;1.1606377885;-0.672560676;0.676485917
PF3D7_0320300;0.1492932775;-0.445817298;-0.2794226715;-0.283061023;-0.4038091225;0.052759984
PF3D7_0320400;0.1943398875;-0.556731115;0.5463558715;0.283295266;1.0760708715;-0.589909831
PF3D7_0320500;0.1872685285;-0.8627023345;-0.3169152045;-0.448883018;-0.032411251;-0.1828061945
PF3D7_0320600;-0.413725583;-1.745465649;1.20235485;-1.547743002;0.998906529;-1.019387183
PF3D7_0320700;-0.617635742;-2.172469776;1.070398398;-1.792108489;0.760106134;-1.309668355
PF3D7_0320800;-0.2310745585;-1.1092419375;0.61260222;-1.113692842;0.5880061445;-0.5094999615
PF3D7_0320900;-0.737317534;-1.574018438;0.333206501;-1.631287089;0.59241675;-1.388143059
